# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
      mg   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    2500     2100    7.680e-05      6.08802      0.00000      0.00000      0.00000      0.00000      0.00000      0.01919      0.00000      0.01811      0.00000      0.00085      0.00000      0.00222      0.02189      1.51680      0.00370      0.42848      0.00000      0.00001      0.00000      0.00039      0.02331      1.60221      0.01454      0.41756      0.00000      0.00245      0.00000      0.00023      0.00000      0.00650      0.00000      0.00356      0.00000      0.35725      0.00005      0.08245      0.00000      0.00928      0.00000      0.00459      0.00000      0.02384      0.00000      0.00509      0.01273      0.61690      0.00616      0.12523      0.76247      4.06926      1.25628      4.21320      1.11235      5.32555      0.76247 
    2500     2200    7.680e-05      4.48179      0.00000      0.00119      0.00000      0.00000      0.00000      0.10050      0.00000      0.01704      0.00000      0.01161      0.00000      0.00118      0.02005      1.65269      0.00163      0.42562      0.00000      0.00132      0.00000      0.00000      0.03169      0.75061      0.00765      0.19989      0.00000      0.00738      0.00000      0.00097      0.00000      0.01111      0.00000      0.00070      0.00098      0.22948      0.00122      0.04114      0.00000      0.00142      0.00000      0.00489      0.00075      0.01486      0.00000      0.00456      0.00305      0.38274      0.00100      0.09229      0.46059      3.22268      0.79852      3.22144      0.79976      4.02120      0.46059 
    2500     2300    7.680e-05      2.46715      0.00000      0.00605      0.00000      0.00000      0.00561      0.18221      0.00000      0.05171      0.00000      0.01007      0.00000      0.00106      0.01435      0.58238      0.00245      0.14133      0.00000      0.00521      0.00000      0.00000      0.01049      0.51170      0.00158      0.14406      0.00483      0.01214      0.00000      0.00984      0.00000      0.00482      0.00000      0.00016      0.00000      0.17625      0.00000      0.02243      0.00100      0.02047      0.00000      0.00220      0.00000      0.02887      0.00000      0.00205      0.00511      0.20488      0.00000      0.04927      0.25255      1.67027      0.54433      1.78647      0.42813      2.21460      0.25255 
    2600        1    4.620e-05      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    2600       25    4.620e-05      0.18770      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00384      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05956      0.00440      0.00690      0.00000      0.00168      0.00000      0.00082      0.00000      0.00000      0.00000      0.00000      0.00000      0.04544      0.00000      0.01521      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04780      0.00000      0.00137      0.00000      0.00069      0.07471      0.11231      0.16272      0.02430      0.18702      0.00069 
    2600       50    4.620e-05      0.45488      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01029      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.16333      0.00942      0.01683      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.11370      0.01083      0.01646      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.09214      0.00000      0.00962      0.00000      0.01223      0.19988      0.24276      0.39973      0.04292      0.44264      0.01223 
    2600       75    4.620e-05      0.65603      0.00000      0.00000      0.00000      0.00000      0.00070      0.00000      0.00072      0.00000      0.00000      0.00000      0.00000      0.00000      0.01589      0.00000      0.00149      0.00000      0.00000      0.00000      0.00000      0.00000      0.30196      0.00844      0.01845      0.00000      0.00000      0.00004      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.19276      0.00000      0.00888      0.00021      0.00101      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.09773      0.00000      0.00076      0.00000      0.00700      0.34766      0.30138      0.61854      0.03050      0.64904      0.00700 
    2600      150    4.620e-05      1.44708      0.00000      0.00000      0.00000      0.00000      0.00234      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01018      0.00838      0.00150      0.00025      0.00000      0.00000      0.00000      0.00000      0.61750      0.04174      0.08361      0.00212      0.00000      0.00163      0.00026      0.00000      0.00543      0.00000      0.00000      0.00000      0.27242      0.01604      0.02999      0.00061      0.00045      0.00000      0.00000      0.00072      0.00000      0.00000      0.00000      0.00000      0.28253      0.01518      0.01828      0.00921      0.02670      0.76763      0.65275      1.27383      0.14656      1.42039      0.02670 
    2600      200    4.620e-05      1.96652      0.00000      0.00000      0.00000      0.00000      0.00277      0.00000      0.00111      0.00000      0.00000      0.00000      0.00000      0.00000      0.03072      0.00978      0.00635      0.00035      0.00118      0.00000      0.00000      0.00000      0.79773      0.07186      0.13096      0.01655      0.00187      0.00000      0.00000      0.00000      0.00049      0.00094      0.00000      0.00000      0.37252      0.04215      0.02534      0.00808      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00564      0.00000      0.30434      0.03947      0.03029      0.00254      0.06348      1.06937      0.83366      1.67582      0.22721      1.90303      0.06348 
    2600      400    4.620e-05      3.39101      0.00000      0.00000      0.00000      0.00000      0.00657      0.00000      0.00254      0.00000      0.00000      0.00000      0.00000      0.00000      0.01901      0.01274      0.00372      0.00773      0.00000      0.00000      0.00000      0.00000      1.33275      0.35331      0.18249      0.05710      0.00000      0.00000      0.00000      0.00000      0.00115      0.00100      0.00000      0.00000      0.37194      0.11835      0.07260      0.02525      0.00000      0.00585      0.00000      0.00069      0.00000      0.00000      0.00000      0.00000      0.38317      0.18847      0.05514      0.02784      0.16157      1.97797      1.25146      2.79433      0.43511      3.22944      0.16157 
    2600      600    4.620e-05      4.71872      0.00000      0.00000      0.00000      0.00000      0.00882      0.00135      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04678      0.05320      0.00779      0.01176      0.00121      0.00000      0.00000      0.00000      1.42953      1.02744      0.19097      0.15163      0.00114      0.00364      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.29684      0.22165      0.04563      0.05483      0.00000      0.00116      0.00000      0.00000      0.00052      0.00000      0.00000      0.00000      0.38370      0.36361      0.05705      0.04174      0.31673      2.93048      1.47150      3.84058      0.56141      4.40199      0.31673 
    2600      800    4.620e-05      5.64190      0.00000      0.00000      0.00000      0.00000      0.00000      0.00282      0.00000      0.00074      0.00000      0.00000      0.00000      0.00000      0.02818      0.06698      0.00295      0.01466      0.00000      0.00000      0.00000      0.00000      0.98306      1.96317      0.23644      0.35745      0.00000      0.00197      0.00071      0.00000      0.00000      0.00084      0.00000      0.00000      0.10999      0.36168      0.03287      0.05828      0.00000      0.00049      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.33824      0.54035      0.05640      0.08655      0.39709      3.65645      1.58836      4.39777      0.84704      5.24481      0.39709 
    2600     1000    4.620e-05      7.04323      0.00000      0.00000      0.00000      0.00000      0.00134      0.00671      0.00000      0.00622      0.00000      0.00000      0.00000      0.00000      0.03882      0.14522      0.00277      0.01950      0.00000      0.00000      0.00000      0.00000      0.75526      2.84621      0.14799      0.50929      0.00000      0.00419      0.00000      0.00000      0.00000      0.00066      0.00000      0.00045      0.15699      0.48308      0.02193      0.09612      0.00000      0.00147      0.00000      0.00000      0.00058      0.00218      0.00000      0.00000      0.18197      0.86845      0.04343      0.13430      0.56809      4.47934      1.99581      5.49314      0.98201      6.47514      0.56809 
    2600     1200    4.620e-05      7.64998      0.00000      0.00000      0.00000      0.00000      0.00000      0.01168      0.00000      0.00014      0.00563      0.00000      0.00000      0.00000      0.01569      0.17684      0.00042      0.02587      0.00000      0.00000      0.00000      0.00000      0.50363      3.49915      0.09810      0.60622      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05915      0.55714      0.00240      0.07554      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00057      0.11126      1.01083      0.03628      0.17687      0.67658      4.94337      2.03003      5.95100      1.02240      6.97340      0.67658 
    2600     1400    4.620e-05      8.22947      0.00000      0.00000      0.00000      0.00000      0.00000      0.01119      0.00047      0.00109      0.00000      0.00000      0.00000      0.00000      0.00911      0.19190      0.00104      0.06458      0.00000      0.00000      0.00000      0.00000      0.34032      3.90834      0.06123      0.74367      0.00000      0.00108      0.00000      0.00000      0.00000      0.00154      0.00000      0.00000      0.04742      0.65083      0.00168      0.12226      0.00000      0.00048      0.00000      0.00000      0.00000      0.00007      0.00000      0.00000      0.07131      0.99984      0.00825      0.21347      0.77832      5.33293      2.11822      6.23342      1.21773      7.45115      0.77832 
    2600     1600    4.620e-05      8.46668      0.00000      0.00000      0.00000      0.00000      0.00000      0.00991      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00499      0.31278      0.00066      0.05588      0.00000      0.00000      0.00000      0.00000      0.15635      3.94154      0.05194      0.79403      0.00000      0.00173      0.00000      0.00000      0.00000      0.00439      0.00000      0.00075      0.02575      0.61561      0.00421      0.13226      0.00000      0.00805      0.00000      0.00073      0.00000      0.00417      0.00000      0.00000      0.02152      1.08381      0.00324      0.20177      1.03059      5.32809      2.10800      6.19060      1.24549      7.43609      1.03059 
    2600     1700    4.620e-05      8.37977      0.00000      0.00000      0.00000      0.00000      0.00000      0.00915      0.00562      0.00039      0.00000      0.00000      0.00000      0.00000      0.01803      0.43303      0.00423      0.08086      0.00000      0.00418      0.00000      0.00000      0.14069      3.81011      0.02162      0.80390      0.00000      0.00037      0.00000      0.00000      0.00436      0.00507      0.00000      0.00083      0.02055      0.62385      0.00152      0.10900      0.00000      0.00593      0.00000      0.00000      0.00000      0.00737      0.00000      0.00046      0.02704      1.04052      0.00720      0.19456      0.99934      5.33181      2.04862      6.15025      1.23018      7.38043      0.99934 
    2600     1800    4.620e-05      8.31244      0.00000      0.00000      0.00000      0.00000      0.00000      0.01840      0.00000      0.00217      0.00000      0.00000      0.00000      0.00000      0.00840      0.45991      0.00543      0.12211      0.00000      0.00267      0.00000      0.00000      0.08449      3.93444      0.02205      0.81088      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00997      0.01797      0.46000      0.00421      0.14158      0.00000      0.00067      0.00000      0.00048      0.00000      0.00706      0.00000      0.00100      0.02457      1.05690      0.00697      0.20633      0.90379      5.47095      1.93770      6.07547      1.33318      7.40865      0.90379 
    2600     1900    4.620e-05      7.97142      0.00000      0.00000      0.00000      0.00000      0.00000      0.01220      0.00000      0.00485      0.00000      0.00000      0.00000      0.00000      0.01624      0.63893      0.00728      0.12273      0.00000      0.00064      0.00000      0.00000      0.09402      3.46345      0.03196      0.82549      0.00000      0.00424      0.00000      0.00000      0.00002      0.00250      0.00000      0.00000      0.00438      0.55815      0.00057      0.12989      0.00000      0.00000      0.00000      0.00000      0.00000      0.01170      0.00000      0.00142      0.01263      0.97840      0.00168      0.18794      0.86009      5.21781      1.89352      5.79750      1.31382      7.11132      0.86009 
    2600     2000    4.620e-05      8.05252      0.00000      0.00000      0.00000      0.00000      0.00002      0.01075      0.00000      0.00072      0.00000      0.00000      0.00000      0.00000      0.01211      0.79525      0.00025      0.18077      0.00000      0.00000      0.00000      0.00073      0.07784      3.50433      0.00888      0.76347      0.00000      0.00192      0.00000      0.00095      0.00000      0.00995      0.00000      0.00169      0.00985      0.56492      0.00793      0.13578      0.00000      0.00346      0.00000      0.00000      0.00000      0.01707      0.00000      0.00656      0.01700      0.86606      0.00673      0.18424      0.86330      5.35512      1.83410      5.89053      1.29869      7.18922      0.86330 
    2600     2100    4.620e-05      7.57842      0.00000      0.00000      0.00000      0.00000      0.00074      0.01396      0.00000      0.00391      0.00000      0.00120      0.00000      0.00000      0.01720      1.14871      0.00835      0.22720      0.00000      0.01009      0.00000      0.00000      0.04409      2.93604      0.01178      0.58877      0.00000      0.00000      0.00000      0.00000      0.00000      0.01345      0.00000      0.00451      0.00866      0.56165      0.00181      0.08585      0.00000      0.00178      0.00000      0.00181      0.00097      0.02325      0.00000      0.00136      0.00902      0.79555      0.00089      0.19151      0.86429      5.01205      1.70208      5.58637      1.12776      6.71413      0.86429 
    2600     2200    4.620e-05      6.36524      0.00000      0.00000      0.00000      0.00000      0.00000      0.02300      0.00000      0.00375      0.00000      0.01287      0.00000      0.00063      0.01570      1.73510      0.00572      0.44436      0.00000      0.00062      0.00000      0.00071      0.02402      1.60824      0.00173      0.43300      0.00000      0.00050      0.00000      0.00459      0.00000      0.00997      0.00000      0.00750      0.00209      0.29721      0.00000      0.10008      0.00000      0.00217      0.00000      0.00000      0.00089      0.04023      0.00000      0.00180      0.01428      0.63639      0.00432      0.13635      0.79744      4.30944      1.25836      4.42326      1.14455      5.56780      0.79744 
    2600     2300    4.620e-05      4.69594      0.00000      0.00546      0.00000      0.00331      0.00000      0.08700      0.00000      0.02670      0.00000      0.00854      0.00000      0.00000      0.01594      1.70616      0.00142      0.45209      0.00000      0.00097      0.00000      0.00000      0.01343      0.77153      0.00038      0.17617      0.00000      0.00214      0.00000      0.00473      0.00000      0.02415      0.00000      0.00000      0.00137      0.27181      0.00000      0.03658      0.00000      0.00978      0.00000      0.00168      0.00000      0.02346      0.00000      0.01542      0.00195      0.37256      0.00170      0.07931      0.58020      3.26911      0.84663      3.31625      0.79949      4.11574      0.58020 
    2600     2400    4.620e-05      2.33837      0.00000      0.00968      0.00000      0.00040      0.00047      0.17271      0.00049      0.04937      0.00000      0.00076      0.00000      0.00030      0.00325      0.57695      0.00293      0.13412      0.00000      0.00000      0.00000      0.00000      0.00010      0.51590      0.00065      0.12479      0.00000      0.00372      0.00079      0.00328      0.00000      0.00708      0.00000      0.00132      0.00093      0.14306      0.00000      0.02898      0.00000      0.02692      0.00000      0.00246      0.00004      0.00735      0.00000      0.00154      0.00166      0.19924      0.00000      0.04324      0.27390      1.59286      0.47161      1.66980      0.39467      2.06447      0.27390 
    2700       25    2.780e-05      0.13373      0.00000      0.00000      0.00000      0.00000      0.00147      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00203      0.00000      0.00344      0.00000      0.00000      0.00000      0.00000      0.00000      0.04505      0.00100      0.00230      0.00088      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03710      0.00213      0.01222      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01934      0.00270      0.00209      0.00000      0.00200      0.05616      0.07557      0.11081      0.02093      0.13173      0.00200 
    2700       50    2.780e-05      0.39959      0.00000      0.00000      0.00000      0.00000      0.00100      0.00000      0.00071      0.00000      0.00000      0.00000      0.00000      0.00000      0.00543      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.15298      0.00714      0.01413      0.00203      0.00080      0.00000      0.00083      0.00000      0.00000      0.00000      0.00000      0.00000      0.11938      0.00000      0.01097      0.00000      0.00000      0.00000      0.00000      0.00000      0.00094      0.00000      0.00000      0.00000      0.07717      0.00061      0.00315      0.00000      0.00231      0.18342      0.21386      0.36545      0.03183      0.39728      0.00231 
    2700       75    2.780e-05      0.64622      0.00000      0.00000      0.00000      0.00000      0.01018      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00424      0.00000      0.00180      0.00000      0.00000      0.00000      0.00000      0.00000      0.24621      0.01793      0.04197      0.00000      0.00000      0.00000      0.00392      0.00000      0.00053      0.00000      0.00000      0.00000      0.16868      0.00590      0.02394      0.00053      0.00089      0.00000      0.00000      0.00000      0.00001      0.00000      0.00000      0.00000      0.10792      0.00000      0.00831      0.00000      0.00324      0.32233      0.32065      0.56250      0.08048      0.64298      0.00324 
    2700      150    2.780e-05      1.46417      0.00000      0.00000      0.00000      0.00000      0.00291      0.00000      0.00047      0.00000      0.00000      0.00000      0.00000      0.00000      0.03577      0.00000      0.00078      0.00000      0.00000      0.00000      0.00000      0.00000      0.65808      0.02351      0.05040      0.00383      0.00409      0.00175      0.00067      0.00000      0.00001      0.00057      0.00000      0.00000      0.30689      0.03330      0.04655      0.00989      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.20242      0.01826      0.03516      0.00276      0.02611      0.77574      0.66232      1.28755      0.15050      1.43806      0.02611 
    2700     1700    2.780e-05      8.20908      0.00000      0.00000      0.00000      0.00000      0.00000      0.00767      0.00000      0.00031      0.00000      0.00000      0.00000      0.00000      0.00747      0.30593      0.00221      0.07454      0.00000      0.00117      0.00000      0.00103      0.14949      3.81984      0.03631      0.77265      0.00000      0.00003      0.00000      0.00064      0.00000      0.00000      0.00000      0.00000      0.03244      0.56132      0.00222      0.10446      0.00000      0.00038      0.00000      0.00000      0.00000      0.00237      0.00000      0.00034      0.03494      1.12525      0.00467      0.19336      0.96807      5.17861      2.06241      6.04828      1.19273      7.24102      0.96807 
    2700     1800    2.780e-05      8.28784      0.00000      0.00000      0.00000      0.00000      0.00000      0.02020      0.00000      0.00035      0.00000      0.00000      0.00000      0.00000      0.00298      0.38086      0.00036      0.06578      0.00000      0.00060      0.00000      0.00458      0.11373      3.90727      0.02637      0.85222      0.00000      0.00072      0.00000      0.00000      0.00000      0.00211      0.00000      0.00112      0.03219      0.52961      0.00314      0.11817      0.00047      0.00567      0.00000      0.00000      0.00045      0.00263      0.00000      0.00000      0.03055      1.04684      0.00329      0.22998      0.90562      5.37530      2.00693      6.07688      1.30535      7.38222      0.90562 
    2700     1900    2.780e-05      8.32766      0.00000      0.00000      0.00000      0.00000      0.00000      0.00796      0.00000      0.00145      0.00000      0.00112      0.00000      0.00000      0.00863      0.51449      0.00000      0.09728      0.00000      0.00000      0.00000      0.00000      0.08770      3.78964      0.01970      0.89509      0.00000      0.00094      0.00000      0.00085      0.00000      0.00345      0.00000      0.00032      0.00566      0.55168      0.00694      0.12622      0.00000      0.00496      0.00000      0.00000      0.00000      0.00318      0.00000      0.00159      0.03333      1.05731      0.00223      0.22975      0.87619      5.42306      2.02842      6.07005      1.38142      7.45147      0.87619 
    2700     2000    2.780e-05      8.17455      0.00000      0.00000      0.00000      0.00000      0.00000      0.01046      0.00000      0.00042      0.00000      0.00000      0.00000      0.00000      0.01008      0.66872      0.00261      0.12447      0.00000      0.00388      0.00000      0.00000      0.06927      3.68057      0.01280      0.85194      0.00000      0.00221      0.00000      0.00000      0.00000      0.00006      0.00000      0.00117      0.01116      0.53212      0.00104      0.12244      0.00000      0.00121      0.00000      0.00000      0.00515      0.00119      0.00000      0.00030      0.01130      0.95487      0.00082      0.16962      0.92469      5.43522      1.81464      5.96224      1.28762      7.24986      0.92469 
    2700     2100    2.780e-05      8.05370      0.00000      0.00000      0.00000      0.00000      0.00000      0.01300      0.00000      0.00151      0.00000      0.00000      0.00000      0.00000      0.00968      0.95963      0.00015      0.17662      0.00000      0.00000      0.00000      0.00000      0.05013      3.44349      0.00681      0.71830      0.00000      0.00629      0.00000      0.00000      0.00109      0.00971      0.00000      0.00626      0.00605      0.54441      0.00000      0.14951      0.00000      0.00764      0.00000      0.00240      0.00000      0.01138      0.00000      0.00157      0.01873      0.88782      0.00093      0.15357      0.86702      5.37931      1.80737      5.96905      1.21762      7.18668      0.86702 
    2700     2200    2.780e-05      7.44807      0.00000      0.00000      0.00000      0.00000      0.00022      0.00447      0.00000      0.00244      0.00000      0.00723      0.00000      0.00000      0.02550      1.31896      0.00406      0.21626      0.00000      0.00000      0.00000      0.00000      0.03999      2.76205      0.00590      0.64968      0.00000      0.00000      0.00000      0.00000      0.00000      0.00503      0.00000      0.00008      0.00192      0.43993      0.00000      0.09951      0.00000      0.00334      0.00000      0.00000      0.00070      0.00576      0.00000      0.00413      0.01637      0.84660      0.00000      0.14770      0.84022      5.03677      1.57107      5.47808      1.12976      6.60784      0.84022 
    2700     2300    2.780e-05      6.31976      0.00000      0.00000      0.00000      0.00000      0.00000      0.02465      0.00000      0.00217      0.00000      0.00881      0.00000      0.00000      0.01902      1.67664      0.00222      0.41417      0.00000      0.00107      0.00000      0.00000      0.02337      1.69318      0.00288      0.39654      0.00000      0.00098      0.00000      0.00000      0.00000      0.01219      0.00000      0.00090      0.00423      0.38462      0.00073      0.08194      0.00000      0.00912      0.00000      0.00052      0.00000      0.03370      0.00646      0.00159      0.00000      0.62962      0.00000      0.15110      0.73735      4.26471      1.31770      4.52121      1.06120      5.58241      0.73735 
    2700     2400    2.780e-05      5.04640      0.00000      0.00000      0.00000      0.00000      0.00000      0.08999      0.00000      0.02264      0.00000      0.00643      0.00000      0.00076      0.00782      1.87811      0.00654      0.40343      0.00000      0.00160      0.00000      0.00000      0.00719      0.91866      0.00000      0.20519      0.00000      0.00153      0.00000      0.00409      0.00000      0.02039      0.00000      0.00440      0.00172      0.24569      0.00000      0.07044      0.00000      0.01410      0.00020      0.00192      0.00000      0.03589      0.00000      0.00543      0.00270      0.48391      0.00000      0.07908      0.52656      3.54836      0.97148      3.71573      0.80411      4.51984      0.52656 
    2700     2500    2.780e-05      2.39561      0.00000      0.01320      0.00023      0.00071      0.00000      0.20278      0.00021      0.03903      0.00000      0.00860      0.00000      0.00119      0.00605      0.56273      0.00017      0.14352      0.00000      0.00722      0.00000      0.00036      0.00255      0.48295      0.00036      0.13087      0.00000      0.00948      0.00000      0.00000      0.00000      0.01226      0.00000      0.00098      0.00072      0.17660      0.00000      0.03415      0.00000      0.01323      0.00000      0.00410      0.00000      0.01911      0.00000      0.00100      0.00090      0.21044      0.00000      0.05181      0.25809      1.60272      0.53479      1.72882      0.40869      2.13751      0.25809 
    2800        1    1.680e-05      0.00169      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00169      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00169      0.00169      0.00000      0.00169      0.00000 
    2800       25    1.680e-05      0.11561      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00093      0.00000      0.00000      0.00000      0.00000      0.00000      0.05791      0.00000      0.00461      0.00034      0.00774      0.00000      0.00000      0.00000      0.00000      0.00000      0.00039      0.00000      0.02880      0.00074      0.00042      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01374      0.00000      0.00000      0.00000      0.00000      0.06380      0.05182      0.10892      0.00669      0.11561      0.00000 
    2800       50    1.680e-05      0.46743      0.00000      0.00000      0.00000      0.00000      0.00061      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00202      0.00000      0.00476      0.00000      0.00000      0.00000      0.00000      0.00000      0.17052      0.01349      0.01140      0.00000      0.00310      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.12350      0.00078      0.01830      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.11144      0.00000      0.00139      0.00000      0.00613      0.20280      0.25849      0.42544      0.03585      0.46129      0.00613 
    2800       75    1.680e-05      0.74324      0.00000      0.00000      0.00000      0.00000      0.00089      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00897      0.00000      0.00466      0.00000      0.00000      0.00000      0.00000      0.00000      0.33749      0.00384      0.04403      0.00000      0.01019      0.00000      0.00000      0.00000      0.00126      0.00000      0.00000      0.00000      0.18105      0.00359      0.01824      0.00000      0.00000      0.00000      0.00000      0.00000      0.00323      0.00000      0.00000      0.00000      0.09457      0.00557      0.01957      0.00186      0.00423      0.39989      0.33912      0.65064      0.08836      0.73900      0.00423 
    2800      150    1.680e-05      1.52137      0.00000      0.00000      0.00000      0.00000      0.00071      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03924      0.00823      0.00477      0.00000      0.00000      0.00000      0.00000      0.00000      0.61341      0.02348      0.08855      0.00553      0.00054      0.00000      0.00000      0.00000      0.00100      0.00000      0.00000      0.00000      0.31979      0.02343      0.03304      0.00723      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.25537      0.02248      0.02700      0.00099      0.04655      0.78392      0.69090      1.30770      0.16712      1.47482      0.04655 
    2800      200    1.680e-05      1.76569      0.00000      0.00000      0.00000      0.00000      0.00827      0.00531      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03043      0.00106      0.00104      0.00000      0.00000      0.00000      0.00000      0.00000      0.64100      0.08401      0.11322      0.01190      0.00133      0.00067      0.00000      0.00092      0.00000      0.00000      0.00000      0.00000      0.38083      0.02628      0.05189      0.00207      0.00071      0.00000      0.00000      0.00000      0.00079      0.00000      0.00000      0.00000      0.28148      0.01183      0.03833      0.00446      0.06785      0.89623      0.80161      1.47401      0.22383      1.69784      0.06785 
    2800      400    1.680e-05      3.26030      0.00000      0.00000      0.00000      0.00000      0.00724      0.00291      0.00043      0.00000      0.00000      0.00000      0.00000      0.00000      0.03678      0.02503      0.00180      0.00061      0.00000      0.00000      0.00000      0.00000      1.30763      0.32274      0.22256      0.06854      0.00092      0.00000      0.00000      0.00000      0.00000      0.00129      0.00000      0.00000      0.34447      0.08619      0.03247      0.05278      0.00151      0.00000      0.00000      0.00000      0.00042      0.00000      0.00000      0.00000      0.38188      0.13560      0.04160      0.02843      0.15647      1.99627      1.10756      2.65462      0.44922      3.10383      0.15647 
    2800      600    1.680e-05      4.82445      0.00000      0.00000      0.00000      0.00000      0.00749      0.00227      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02859      0.04655      0.00270      0.00654      0.00000      0.00000      0.00000      0.00000      1.50290      0.94955      0.28855      0.21064      0.00000      0.00078      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.34584      0.24863      0.04821      0.03693      0.00000      0.00076      0.00000      0.00000      0.00031      0.00000      0.00000      0.00000      0.43867      0.30132      0.05825      0.05596      0.24301      3.04578      1.53565      3.87366      0.70778      4.58143      0.24301 
    2800      800    1.680e-05      5.63860      0.00000      0.00000      0.00000      0.00000      0.00097      0.00765      0.00000      0.00087      0.00000      0.00000      0.00000      0.00000      0.03177      0.05705      0.00245      0.02518      0.00000      0.00000      0.00000      0.00000      1.16130      1.74766      0.22022      0.27808      0.00674      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.23737      0.34854      0.02341      0.04540      0.00000      0.00172      0.00000      0.00000      0.00384      0.00057      0.00000      0.00000      0.30381      0.54222      0.08466      0.08908      0.41803      3.53321      1.68736      4.45122      0.76935      5.22057      0.41803 
