# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
      mg   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    2400     1800    1.280e-04      1.00240      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00053      0.00000      0.00000      0.00000      0.00000      0.01217      0.01593      0.01732      0.07875      0.00000      0.00000      0.00000      0.00000      0.03469      0.13141      0.05697      0.43234      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00117      0.02088      0.00525      0.04984      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00612      0.02704      0.01363      0.07138      0.02698      0.78011      0.19531      0.24942      0.72600      0.97542      0.02698 
    2400     1900    1.280e-04      0.73177      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00093      0.00000      0.00000      0.00000      0.00054      0.00112      0.05734      0.00515      0.08627      0.00000      0.00000      0.00000      0.00290      0.02016      0.06570      0.03121      0.29340      0.00000      0.00000      0.00000      0.00000      0.00000      0.00058      0.00000      0.00070      0.00000      0.01482      0.00144      0.03585      0.00000      0.00007      0.00000      0.00000      0.00000      0.00059      0.00000      0.00000      0.00237      0.01598      0.00806      0.07416      0.01242      0.56474      0.15462      0.17873      0.54063      0.71935      0.01242 
    2400     2000    1.280e-04      0.58548      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00371      0.00000      0.00000      0.00000      0.00000      0.00545      0.03388      0.00841      0.12746      0.00000      0.00000      0.00000      0.00000      0.00508      0.07260      0.01214      0.18668      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00934      0.00723      0.03026      0.00000      0.00000      0.00000      0.00093      0.00000      0.00000      0.00000      0.00113      0.00074      0.01926      0.00622      0.04834      0.00661      0.45542      0.12345      0.14635      0.43252      0.57888      0.00661 
    2400     2100    1.280e-04      0.40720      0.00000      0.00000      0.00000      0.00000      0.00000      0.00620      0.00000      0.00146      0.00000      0.00000      0.00000      0.00000      0.00147      0.04460      0.01919      0.14049      0.00000      0.00000      0.00000      0.00000      0.00180      0.04082      0.00564      0.07707      0.00000      0.00000      0.00000      0.00000      0.00000      0.00081      0.00000      0.00000      0.00000      0.00624      0.00000      0.01730      0.00000      0.00000      0.00000      0.00038      0.00000      0.00000      0.00000      0.00000      0.00134      0.01125      0.00057      0.02426      0.00629      0.33874      0.06216      0.11453      0.28638      0.40090      0.00629 
    2400     2200    1.280e-04      0.18329      0.00000      0.00000      0.00000      0.00000      0.00110      0.00034      0.00000      0.01097      0.00000      0.00000      0.00000      0.00056      0.00107      0.01256      0.00296      0.04149      0.00000      0.00000      0.00000      0.00000      0.00102      0.01517      0.00241      0.06171      0.00000      0.00001      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00329      0.00090      0.00922      0.00000      0.00000      0.00000      0.00331      0.00000      0.00110      0.00000      0.00000      0.00000      0.00284      0.00000      0.00906      0.00219      0.15138      0.02973      0.03850      0.14260      0.18111      0.00219 
    2500       25    7.680e-05      1.56047      0.00000      0.00000      0.00000      0.00000      0.00070      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04295      0.00041      0.00786      0.00045      0.00000      0.00000      0.00000      0.00000      0.73809      0.02397      0.12633      0.00730      0.00330      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.17688      0.00375      0.04184      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.22656      0.02107      0.03278      0.00000      0.10622      0.94806      0.50619      1.23769      0.21656      1.45425      0.10622 
    2500       50    7.680e-05      3.69671      0.00000      0.00000      0.00000      0.00000      0.00825      0.00000      0.00196      0.00000      0.00000      0.00000      0.00000      0.00000      0.04845      0.00000      0.02334      0.00000      0.00000      0.00000      0.00000      0.00000      1.88210      0.01643      0.35672      0.01330      0.00000      0.00000      0.00120      0.00000      0.00000      0.00000      0.00000      0.00000      0.35081      0.00219      0.04414      0.00879      0.00000      0.00000      0.00000      0.00000      0.00087      0.00000      0.00000      0.00000      0.52676      0.00433      0.09702      0.00576      0.30428      2.35055      1.04187      2.84018      0.55224      3.39242      0.30428 
    2500       75    7.680e-05      5.44380      0.00000      0.00000      0.00000      0.00000      0.00626      0.00000      0.00000      0.00000      0.00000      0.00000      0.00273      0.00000      0.08049      0.00418      0.01892      0.00359      0.00000      0.00000      0.00000      0.00000      2.57166      0.04154      0.43894      0.00494      0.00000      0.00000      0.00051      0.00000      0.00062      0.00000      0.00000      0.00000      0.53664      0.00615      0.13181      0.00165      0.00000      0.00000      0.00000      0.00000      0.00462      0.00000      0.00286      0.00000      0.77923      0.00072      0.15810      0.00238      0.64527      3.17326      1.62528      4.03210      0.76643      4.79853      0.64527 
    2500      150    7.680e-05      7.91678      0.00000      0.00000      0.00054      0.00000      0.00485      0.00000      0.00185      0.00000      0.00000      0.00000      0.00000      0.00000      0.13351      0.00000      0.03164      0.00091      0.00486      0.00000      0.00000      0.00000      3.63352      0.03138      1.01544      0.02988      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00076      0.00000      0.53901      0.00812      0.17132      0.00584      0.00399      0.00000      0.00000      0.00000      0.00157      0.00000      0.00030      0.00000      1.02168      0.00011      0.26361      0.01215      0.99996      4.88837      2.02846      5.38257      1.53426      6.91682      0.99996 
    2500     1500    7.680e-05      1.47148      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00395      0.01602      0.00677      0.03120      0.00000      0.00000      0.00000      0.00000      0.07350      0.21466      0.14919      0.59341      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00090      0.00816      0.02746      0.01933      0.07331      0.00000      0.00000      0.00000      0.00076      0.00000      0.00000      0.00000      0.00000      0.01227      0.05902      0.03079      0.11687      0.03394      1.08870      0.34885      0.41503      1.02251      1.43755      0.03394 
    2500     1600    7.680e-05      1.37484      0.00000      0.00000      0.00000      0.00000      0.00000      0.01089      0.00000      0.00137      0.00000      0.00000      0.00000      0.00000      0.00063      0.01522      0.00249      0.06123      0.00000      0.00000      0.00000      0.00003      0.05971      0.20963      0.08962      0.58267      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00956      0.02564      0.00566      0.06255      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00942      0.04807      0.01668      0.11721      0.04656      1.03348      0.29480      0.38878      0.93950      1.32828      0.04656 
    2500     1700    7.680e-05      1.22146      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00156      0.00750      0.00836      0.06921      0.00000      0.00000      0.00000      0.00000      0.07178      0.13458      0.07061      0.55872      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00677      0.02215      0.01399      0.05911      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00112      0.00177      0.02139      0.01704      0.12398      0.03185      0.92231      0.26731      0.26749      0.92212      1.18962      0.03185 
    2500     1800    7.680e-05      0.92671      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00045      0.00000      0.00000      0.00000      0.00000      0.01255      0.00649      0.00417      0.04370      0.00000      0.00000      0.00000      0.00000      0.02349      0.13386      0.05800      0.43901      0.00000      0.00000      0.00000      0.00010      0.00000      0.00000      0.00000      0.00000      0.00123      0.00523      0.00848      0.04716      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00318      0.02493      0.00949      0.08643      0.01877      0.72172      0.18622      0.21096      0.69699      0.90794      0.01877 
