# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   msbot   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    1500     1415    2.570e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1550        1    1.910e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1550       50    1.910e-04      0.29580      0.00000      0.00000      0.00000      0.00000      0.00084      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00503      0.00000      0.00000      0.00000      0.00478      0.00000      0.00000      0.00000      0.06039      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.14343      0.01272      0.02103      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02017      0.00263      0.00189      0.00000      0.02290      0.07104      0.20186      0.24998      0.02291      0.27290      0.02290 
    1550      100    1.910e-04      0.97353      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00569      0.00000      0.00000      0.00000      0.01679      0.00000      0.00000      0.00000      0.03132      0.00000      0.00000      0.00000      0.32742      0.00000      0.04339      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.31342      0.00390      0.04573      0.00000      0.00181      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.10962      0.00000      0.00597      0.00000      0.06847      0.42461      0.48046      0.80997      0.09509      0.90506      0.06847 
    1550      150    1.910e-04      1.42732      0.00394      0.00000      0.00000      0.00000      0.00333      0.00000      0.00181      0.00000      0.00316      0.00000      0.00000      0.00000      0.03127      0.00000      0.00000      0.00000      0.05004      0.00000      0.00000      0.00000      0.53917      0.01218      0.06312      0.00000      0.00743      0.00000      0.00000      0.00000      0.00001      0.00000      0.00000      0.00000      0.38655      0.00932      0.03147      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.15646      0.00000      0.03111      0.00000      0.09694      0.70803      0.62236      1.20288      0.12751      1.33039      0.09694 
    1550      200    1.910e-04      2.10902      0.00498      0.00000      0.00000      0.00000      0.00000      0.00219      0.00516      0.00000      0.00297      0.00000      0.00000      0.00000      0.03357      0.00000      0.00543      0.00000      0.06054      0.00306      0.00881      0.00000      0.86555      0.02615      0.09468      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.50714      0.00000      0.04478      0.00000      0.00141      0.00000      0.00000      0.00000      0.00149      0.00000      0.00000      0.00000      0.22021      0.00651      0.02746      0.00000      0.18692      1.11310      0.80900      1.73577      0.18633      1.92210      0.18692 
    1550      250    1.910e-04      2.50760      0.00000      0.00000      0.00000      0.00000      0.00302      0.00000      0.00513      0.00172      0.00000      0.00000      0.00000      0.00000      0.03241      0.00000      0.01124      0.00301      0.05955      0.00565      0.01639      0.00000      1.14227      0.04610      0.14021      0.00828      0.00240      0.00000      0.00159      0.00000      0.00000      0.00000      0.00000      0.00000      0.41950      0.05214      0.04985      0.00019      0.00382      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.20426      0.01319      0.01429      0.00504      0.26635      1.47498      0.76627      1.98432      0.25693      2.24125      0.26635 
    1550      300    1.910e-04      3.13835      0.00469      0.00410      0.00000      0.00000      0.00792      0.00327      0.00379      0.00000      0.01309      0.00000      0.00000      0.00000      0.04325      0.00679      0.00597      0.00000      0.11749      0.03338      0.00793      0.00000      1.35819      0.08287      0.21058      0.01329      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.42684      0.02691      0.04337      0.00000      0.00319      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.27702      0.02296      0.03659      0.00343      0.38144      1.91660      0.84031      2.43197      0.32494      2.75692      0.38144 
    1550      350    1.910e-04      3.78541      0.00169      0.00000      0.00000      0.00000      0.02588      0.00669      0.00315      0.00607      0.00618      0.00169      0.00000      0.00000      0.04564      0.00250      0.01913      0.00000      0.08808      0.05092      0.00584      0.00538      1.54084      0.23953      0.25880      0.03327      0.00255      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00227      0.44979      0.06352      0.06206      0.00666      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.25240      0.03965      0.02680      0.02194      0.51646      2.34130      0.92765      2.81756      0.45139      3.26895      0.51646 
    1550      400    1.910e-04      4.41517      0.00000      0.00240      0.00000      0.00000      0.03671      0.00000      0.00000      0.00000      0.00000      0.00551      0.00000      0.00000      0.06732      0.02228      0.01010      0.00398      0.06271      0.04573      0.01092      0.02105      1.71589      0.33672      0.26394      0.05143      0.00236      0.00000      0.00000      0.00000      0.00506      0.00000      0.00000      0.00000      0.38867      0.16838      0.09537      0.03529      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.29289      0.09570      0.04946      0.00550      0.61982      2.65667      1.13867      3.24830      0.54704      3.79535      0.61982 
    1550      450    1.910e-04      5.20362      0.00000      0.00000      0.00000      0.00000      0.03372      0.00703      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.07173      0.06244      0.01477      0.00860      0.07667      0.07913      0.02232      0.00000      1.73787      0.82596      0.27202      0.10372      0.00000      0.00000      0.00000      0.00000      0.00000      0.00001      0.00000      0.00000      0.36208      0.14679      0.04564      0.02036      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.27839      0.13236      0.04382      0.03935      0.81885      3.31598      1.06880      3.81417      0.57060      4.38478      0.81885 
    1550      500    1.910e-04      5.77709      0.00676      0.00000      0.00094      0.00000      0.02934      0.02605      0.00000      0.00208      0.00000      0.00533      0.00000      0.00000      0.07862      0.04555      0.01054      0.00337      0.07292      0.07590      0.01799      0.01413      1.81988      1.00434      0.29853      0.18489      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.34151      0.17853      0.04876      0.04237      0.00000      0.00000      0.00000      0.00000      0.00000      0.00641      0.00000      0.00000      0.34539      0.21002      0.04800      0.01894      0.84001      3.69716      1.23993      4.24655      0.69053      4.93708      0.84001 
    1550      550    1.910e-04      6.43207      0.00000      0.00421      0.00000      0.00000      0.02842      0.04437      0.00214      0.00318      0.00231      0.00000      0.00000      0.00221      0.09185      0.04494      0.00948      0.01987      0.12535      0.09454      0.01023      0.01632      1.74799      1.35019      0.30049      0.27927      0.00495      0.00001      0.00000      0.00000      0.00000      0.00952      0.00000      0.00000      0.24689      0.25173      0.04574      0.03958      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00199      0.00000      0.29755      0.23773      0.03641      0.04307      1.03953      4.17737      1.21517      4.58254      0.80999      5.39253      1.03953 
    1550      600    1.910e-04      6.99941      0.00000      0.00000      0.00000      0.00000      0.00975      0.05239      0.00268      0.01256      0.00252      0.00870      0.00000      0.00000      0.12830      0.10646      0.00540      0.01249      0.06740      0.08635      0.02055      0.00844      1.57730      1.79641      0.32443      0.33580      0.00000      0.00224      0.00000      0.00000      0.00000      0.00569      0.00000      0.00000      0.20506      0.27369      0.01440      0.03735      0.00000      0.00300      0.00000      0.00000      0.00000      0.00318      0.00000      0.00000      0.31610      0.29365      0.07059      0.03914      1.17740      4.55792      1.26409      4.93818      0.88383      5.82201      1.17740 
    1550      650    1.910e-04      7.27823      0.00546      0.02214      0.00002      0.00508      0.01577      0.03320      0.00000      0.00564      0.00867      0.01043      0.00000      0.00000      0.07000      0.13382      0.01093      0.02900      0.03951      0.08474      0.01804      0.01092      1.47081      2.08660      0.24634      0.37344      0.00000      0.00184      0.00000      0.00000      0.00000      0.00675      0.00000      0.00000      0.20675      0.34398      0.03254      0.04001      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00417      0.24515      0.35080      0.04155      0.05597      1.26816      4.68056      1.32952      5.13644      0.87364      6.01008      1.26816 
    1550      700    1.910e-04      7.79611      0.00534      0.01529      0.00344      0.00000      0.01864      0.02568      0.00114      0.01202      0.00363      0.00736      0.00000      0.00000      0.10488      0.15996      0.01569      0.02330      0.06534      0.14142      0.01962      0.01169      1.43564      2.26522      0.21727      0.44815      0.00436      0.00257      0.00000      0.00000      0.00159      0.00339      0.00000      0.00000      0.14977      0.31608      0.03828      0.05609      0.00000      0.00675      0.00000      0.00000      0.00000      0.00000      0.00000      0.00249      0.20155      0.42221      0.03220      0.08813      1.46993      5.00070      1.32548      5.35669      0.96949      6.32617      1.46993 
    1550      750    1.910e-04      8.35778      0.00000      0.00000      0.00000      0.00187      0.00996      0.05934      0.00777      0.01206      0.00623      0.00233      0.00000      0.00000      0.09299      0.25355      0.01313      0.04016      0.04584      0.13800      0.00371      0.02522      1.26265      2.76924      0.26060      0.54498      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.12736      0.36229      0.01880      0.06628      0.00000      0.00940      0.00000      0.00000      0.00000      0.00399      0.00000      0.00000      0.23199      0.42333      0.02525      0.07110      1.46838      5.54961      1.33978      5.79848      1.09092      6.88940      1.46838 
    1550      800    1.910e-04      8.45417      0.00051      0.00000      0.00000      0.00000      0.01997      0.04238      0.00652      0.00993      0.00257      0.01700      0.00000      0.00012      0.10715      0.19481      0.01967      0.03491      0.05173      0.12412      0.00504      0.00502      1.03268      2.86522      0.24745      0.57015      0.00000      0.00963      0.00000      0.00000      0.00712      0.00000      0.00000      0.00000      0.11057      0.32757      0.01352      0.07263      0.00000      0.00270      0.00000      0.00000      0.00000      0.00933      0.00000      0.00000      0.21590      0.53017      0.02890      0.10748      1.66170      5.35695      1.43552      5.67114      1.12134      6.79247      1.66170 
    1550      850    1.910e-04      8.80106      0.00310      0.01065      0.00000      0.00000      0.01198      0.04927      0.00957      0.00434      0.00330      0.00331      0.00015      0.00000      0.08165      0.32474      0.02742      0.08908      0.01645      0.11521      0.00844      0.02069      1.08402      3.01582      0.20239      0.61388      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00462      0.00212      0.07390      0.33704      0.01291      0.08235      0.00000      0.00494      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.19156      0.54620      0.03728      0.08546      1.72720      5.69548      1.37838      5.87315      1.20071      7.07386      1.72720 
    1550      900    1.910e-04      9.06627      0.00000      0.00850      0.00000      0.00000      0.00694      0.02577      0.00289      0.00521      0.00002      0.00587      0.00140      0.00000      0.07739      0.42440      0.01306      0.08089      0.02210      0.11679      0.01437      0.02163      0.80550      3.31758      0.17615      0.62599      0.00000      0.00689      0.00000      0.00000      0.00000      0.00512      0.00000      0.00000      0.07354      0.38287      0.02003      0.06716      0.00179      0.00000      0.00000      0.00000      0.00423      0.00421      0.00000      0.00000      0.12859      0.55936      0.03834      0.10831      1.91341      5.75242      1.40044      5.97743      1.17542      7.15286      1.91341 
    1550      950    1.910e-04      8.92594      0.00045      0.00308      0.00470      0.00000      0.03069      0.04810      0.00000      0.01031      0.00231      0.01408      0.00000      0.00067      0.09709      0.42513      0.02157      0.05649      0.00487      0.11309      0.01072      0.00635      0.70970      3.12048      0.16624      0.60930      0.00000      0.00482      0.00000      0.00000      0.00000      0.00514      0.00000      0.00234      0.10037      0.41578      0.01372      0.06058      0.00000      0.00355      0.00000      0.00277      0.00000      0.00000      0.00000      0.00000      0.10774      0.54088      0.01875      0.11752      2.07656      5.45542      1.39396      5.74734      1.10205      6.84938      2.07656 
    1550     1000    1.910e-04      9.33961      0.00566      0.02069      0.00000      0.00000      0.00422      0.09607      0.00000      0.00102      0.00000      0.01801      0.00000      0.01221      0.08927      0.55329      0.02038      0.09696      0.02520      0.06648      0.00000      0.01229      0.59235      3.51773      0.12453      0.73436      0.00000      0.00069      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.07842      0.37765      0.01773      0.03115      0.00000      0.00000      0.00000      0.00000      0.00000      0.01241      0.00000      0.00506      0.10283      0.59552      0.01153      0.12860      1.98728      5.99074      1.36159      6.15650      1.19583      7.35233      1.98728 
    1550     1050    1.910e-04      9.06356      0.00000      0.00912      0.00000      0.00000      0.00290      0.09104      0.01064      0.01906      0.00719      0.02732      0.00000      0.00230      0.11610      0.62816      0.02175      0.13801      0.01525      0.04577      0.00231      0.00919      0.63643      3.14728      0.12569      0.67365      0.00000      0.00578      0.00000      0.00165      0.00000      0.00016      0.00000      0.00299      0.05509      0.38885      0.00425      0.05959      0.00000      0.00000      0.00246      0.00000      0.00000      0.00003      0.00000      0.00000      0.13277      0.58371      0.00940      0.11940      1.96827      5.72917      1.36613      5.89295      1.20234      7.09529      1.96827 
    1550     1100    1.910e-04      9.15051      0.00000      0.00730      0.00000      0.00346      0.00074      0.11578      0.00915      0.04276      0.00154      0.01613      0.00179      0.00269      0.11396      0.64180      0.03239      0.14685      0.01564      0.02581      0.01434      0.00002      0.48736      3.35051      0.07960      0.65922      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00477      0.00000      0.04007      0.41957      0.00536      0.08777      0.00000      0.00000      0.00000      0.00634      0.00485      0.00000      0.00000      0.00000      0.09408      0.53521      0.02268      0.11095      2.05002      5.76884      1.33164      5.87034      1.23015      7.10048      2.05002 
    1550     1150    1.910e-04      8.79003      0.00000      0.01417      0.00000      0.00000      0.03436      0.12939      0.00000      0.02577      0.00000      0.03045      0.00000      0.00513      0.14720      0.91119      0.03336      0.15814      0.00786      0.03481      0.00000      0.00781      0.45871      3.02868      0.08880      0.65193      0.00000      0.00555      0.00000      0.00000      0.00000      0.00451      0.00000      0.00000      0.06168      0.31524      0.01206      0.04233      0.00000      0.01022      0.00000      0.00261      0.00000      0.00573      0.00000      0.00334      0.05174      0.50905      0.02018      0.10873      1.86934      5.76773      1.15296      5.76051      1.16019      6.92070      1.86934 
    1550     1200    1.910e-04      8.44252      0.00000      0.00000      0.00000      0.00000      0.01764      0.13374      0.00302      0.04823      0.00270      0.02478      0.00000      0.00000      0.13259      1.13433      0.02338      0.18527      0.01859      0.02154      0.00584      0.00309      0.30664      2.65975      0.04408      0.60437      0.00000      0.00555      0.00000      0.00000      0.00000      0.00266      0.00000      0.00242      0.02089      0.34952      0.00141      0.05146      0.00000      0.00000      0.00000      0.00000      0.00000      0.00705      0.00000      0.00306      0.08839      0.58670      0.01363      0.11576      1.82444      5.36959      1.24850      5.51306      1.10503      6.61809      1.82444 
    1550     1250    1.910e-04      7.63937      0.00000      0.00063      0.00000      0.00538      0.03688      0.17608      0.00000      0.02972      0.00192      0.02503      0.00000      0.01165      0.15760      1.42605      0.05602      0.23819      0.00000      0.01675      0.00000      0.00285      0.28907      1.93296      0.06218      0.38182      0.00000      0.00175      0.00000      0.00000      0.00000      0.00425      0.00000      0.00005      0.04228      0.27033      0.00294      0.07325      0.00222      0.00771      0.00000      0.00000      0.00000      0.01501      0.00000      0.00000      0.03244      0.51384      0.00453      0.10679      1.71120      4.85079      1.07738      4.95279      0.97538      5.92817      1.71120 
    1550     1300    1.910e-04      6.11091      0.00000      0.02624      0.00178      0.00099      0.01461      0.26151      0.00427      0.03932      0.00242      0.03314      0.00000      0.01286      0.11971      1.50921      0.02590      0.33348      0.00451      0.00000      0.00305      0.00000      0.09563      1.19477      0.03272      0.26865      0.00000      0.00000      0.00000      0.00000      0.00000      0.00633      0.00000      0.00000      0.01798      0.31821      0.00940      0.03295      0.00554      0.01089      0.00000      0.00178      0.00047      0.02091      0.00000      0.00000      0.03107      0.40075      0.00939      0.05886      1.20159      3.98479      0.92454      4.07391      0.83542      4.90933      1.20159 
    1550     1350    1.910e-04      3.49396      0.00000      0.00435      0.00000      0.00437      0.01433      0.15417      0.00972      0.03262      0.00000      0.01780      0.00000      0.00769      0.09651      0.88723      0.02121      0.18700      0.00000      0.00865      0.00000      0.00000      0.05988      0.59050      0.00632      0.11132      0.00412      0.01781      0.00000      0.00158      0.00000      0.00590      0.00000      0.00000      0.00913      0.12680      0.00938      0.04599      0.00000      0.00000      0.00000      0.00330      0.00000      0.01357      0.00000      0.00145      0.01706      0.24698      0.00370      0.05007      0.72345      2.21368      0.55684      2.27480      0.49571      2.77051      0.72345 
    1550     1367    1.910e-04      2.65686      0.00000      0.00544      0.00000      0.00000      0.01557      0.10708      0.00165      0.00970      0.00000      0.00272      0.00000      0.00142      0.05128      0.60205      0.00908      0.12562      0.00000      0.00951      0.00000      0.00000      0.04192      0.64206      0.00478      0.12096      0.00440      0.00436      0.00000      0.00000      0.00000      0.00363      0.00000      0.00000      0.01957      0.12675      0.00515      0.01438      0.00000      0.01408      0.00000      0.00632      0.00344      0.01881      0.00000      0.00272      0.03413      0.14246      0.00233      0.02390      0.47958      1.75083      0.42644      1.84926      0.32802      2.17727      0.47958 
    1550     1383    1.910e-04      2.89018      0.00469      0.02316      0.00069      0.00000      0.02333      0.18859      0.00000      0.04332      0.00187      0.01925      0.00000      0.00172      0.05978      0.62285      0.00711      0.12085      0.00000      0.00591      0.00000      0.00782      0.04123      0.56224      0.01362      0.10828      0.00000      0.00965      0.00000      0.00198      0.00000      0.00486      0.00000      0.00000      0.00808      0.10641      0.00073      0.03614      0.00000      0.01435      0.00000      0.00000      0.00000      0.02660      0.00000      0.00000      0.01491      0.20902      0.00505      0.04169      0.55441      1.85631      0.47947      1.94679      0.38899      2.33578      0.55441 
    1550     1400    1.910e-04      3.16446      0.00900      0.01493      0.00000      0.00265      0.04036      0.30659      0.00262      0.06506      0.01180      0.01612      0.00000      0.00000      0.06825      0.58044      0.00896      0.10530      0.00248      0.03091      0.00000      0.00000      0.07954      0.64848      0.01085      0.14196      0.00000      0.00627      0.00000      0.00000      0.00140      0.00000      0.00000      0.00000      0.00671      0.10982      0.00000      0.01955      0.00000      0.00575      0.00000      0.00184      0.00000      0.00411      0.00000      0.00183      0.00293      0.18664      0.00000      0.04567      0.62561      2.14631      0.39254      2.13256      0.40629      2.53885      0.62561 
    1550     1450    1.910e-04      2.84935      0.00118      0.09412      0.00000      0.01016      0.04686      0.55776      0.00735      0.10726      0.00000      0.02054      0.00000      0.00000      0.00621      0.10090      0.00296      0.02191      0.00000      0.05142      0.00395      0.02074      0.02927      0.64367      0.00344      0.11016      0.00325      0.01492      0.00000      0.00563      0.00000      0.00395      0.00000      0.00162      0.00298      0.09722      0.00000      0.03254      0.00293      0.01133      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00552      0.10877      0.00921      0.03978      0.66984      1.83987      0.33964      1.80279      0.37673      2.17952      0.66984 
    1550     1465    1.910e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1600        1    1.420e-04      0.00351      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00351      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00351      0.00351      0.00000      0.00351      0.00000 
    1600       50    1.420e-04      0.30606      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02089      0.00000      0.00000      0.00000      0.05345      0.00436      0.00393      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.16862      0.00000      0.01723      0.00311      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01751      0.00000      0.00333      0.00000      0.01364      0.08262      0.20980      0.26482      0.02760      0.29242      0.01364 
    1600      100    1.420e-04      0.78763      0.00000      0.00000      0.00000      0.00000      0.00532      0.00000      0.00000      0.00000      0.00488      0.00000      0.00000      0.00000      0.01022      0.00000      0.00000      0.00000      0.00308      0.00000      0.00000      0.00000      0.23833      0.00446      0.04279      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.28758      0.00000      0.03656      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.08176      0.00000      0.00969      0.00000      0.06296      0.30908      0.41559      0.63563      0.08904      0.72467      0.06296 
    1600      150    1.420e-04      1.22933      0.00577      0.00000      0.00000      0.00000      0.00672      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00885      0.00000      0.00514      0.00000      0.03160      0.00000      0.00642      0.00000      0.35153      0.00000      0.05099      0.00000      0.01216      0.00000      0.00000      0.00000      0.00271      0.00000      0.00000      0.00000      0.41820      0.01273      0.06786      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.14572      0.00000      0.01482      0.00000      0.08811      0.46701      0.67420      0.99599      0.14523      1.14122      0.08811 
    1600      200    1.420e-04      1.96312      0.00362      0.00000      0.00000      0.00000      0.01134      0.00000      0.00270      0.00000      0.00000      0.00000      0.00255      0.00000      0.03415      0.00000      0.01423      0.00000      0.08464      0.00531      0.01884      0.00000      0.77031      0.01069      0.13429      0.00000      0.00261      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.38425      0.00408      0.04406      0.00188      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.19365      0.00175      0.02523      0.00000      0.21294      1.09267      0.65752      1.50640      0.24379      1.75018      0.21294 
    1600      250    1.420e-04      2.56087      0.00193      0.00000      0.00000      0.00000      0.02390      0.00000      0.00000      0.00000      0.00466      0.00000      0.00000      0.00000      0.04353      0.00914      0.00280      0.00000      0.08032      0.00826      0.01177      0.00000      1.10065      0.04904      0.15806      0.00842      0.00411      0.00000      0.00000      0.00000      0.00275      0.00000      0.00000      0.00000      0.48530      0.02654      0.05642      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.17799      0.00698      0.03579      0.00000      0.26249      1.50248      0.79591      2.02512      0.27327      2.29838      0.26249 
    1600      300    1.420e-04      3.07171      0.00000      0.00370      0.00000      0.00000      0.00220      0.00293      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04119      0.00068      0.00754      0.00000      0.11527      0.01716      0.00516      0.00410      1.26052      0.14120      0.19548      0.02621      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.44430      0.03917      0.09959      0.00038      0.00472      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.24185      0.02891      0.04897      0.00000      0.34046      1.82336      0.90790      2.34380      0.38745      2.73125      0.34046 
    1600      350    1.420e-04      3.72011      0.00007      0.00323      0.00000      0.00000      0.02580      0.00000      0.00662      0.00000      0.00116      0.00008      0.00000      0.00000      0.06897      0.00431      0.00528      0.00000      0.08706      0.03311      0.01687      0.00267      1.54374      0.23738      0.23647      0.04557      0.00000      0.00000      0.00000      0.00000      0.00000      0.00418      0.00000      0.00000      0.35085      0.10173      0.06925      0.00890      0.00000      0.00289      0.00000      0.00356      0.00000      0.00000      0.00000      0.00000      0.29627      0.04559      0.03803      0.00811      0.47236      2.31839      0.92936      2.80643      0.44132      3.24774      0.47236 
    1600      400    1.420e-04      4.30590      0.00000      0.00000      0.00000      0.00000      0.02755      0.01100      0.00740      0.00000      0.00000      0.00000      0.00000      0.00000      0.04295      0.02297      0.01540      0.00021      0.13079      0.03862      0.02292      0.00881      1.64854      0.42286      0.21333      0.05637      0.00000      0.00520      0.00000      0.00123      0.00000      0.00000      0.00000      0.00000      0.37763      0.14046      0.03461      0.02426      0.00000      0.00000      0.00000      0.00000      0.00167      0.00000      0.00000      0.00000      0.36250      0.06201      0.05328      0.00542      0.56792      2.66973      1.06825      3.29474      0.44324      3.73798      0.56792 
    1600      450    1.420e-04      5.00598      0.00617      0.00021      0.00000      0.00000      0.01462      0.01909      0.00034      0.00283      0.00000      0.00662      0.00000      0.00000      0.11045      0.02097      0.02264      0.00660      0.09810      0.08664      0.02106      0.01416      1.70083      0.70943      0.25246      0.12141      0.00000      0.00000      0.00000      0.00000      0.00036      0.00000      0.00000      0.00000      0.33878      0.19881      0.04427      0.02545      0.00000      0.00000      0.00000      0.00000      0.00000      0.00194      0.00000      0.00000      0.30905      0.08778      0.04242      0.02507      0.71743      3.21463      1.07392      3.70985      0.57870      4.28855      0.71743 
    1600      500    1.420e-04      5.45969      0.00235      0.00367      0.00000      0.00000      0.01356      0.00466      0.00715      0.00415      0.00000      0.00000      0.00470      0.00000      0.06382      0.04332      0.01472      0.00480      0.06692      0.08399      0.00622      0.00863      1.72124      0.96421      0.29649      0.22551      0.00000      0.00000      0.00000      0.00000      0.00411      0.00000      0.00000      0.00000      0.29379      0.20144      0.04184      0.03963      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.32015      0.13333      0.03923      0.03235      0.81373      3.54011      1.10586      3.92056      0.72540      4.64596      0.81373 
    1600      550    1.420e-04      6.03724      0.00663      0.00000      0.00000      0.00000      0.02079      0.02597      0.00362      0.00695      0.00000      0.00000      0.00000      0.00000      0.11272      0.03894      0.00873      0.00565      0.06143      0.12231      0.01053      0.00984      1.62518      1.22327      0.27953      0.25651      0.00000      0.00000      0.00000      0.00000      0.00000      0.00227      0.00000      0.00000      0.29504      0.22948      0.05835      0.04640      0.00385      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.31098      0.23586      0.04832      0.04157      0.94652      3.81859      1.27213      4.31471      0.77600      5.09072      0.94652 
