# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   mstop   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    1550      550    1.910e-04      9.24948      0.01259      0.03693      0.00000      0.00337      0.04032      0.07214      0.00284      0.00328      0.00833      0.01128      0.00000      0.00000      0.14846      0.04531      0.02103      0.02629      0.45421      0.34407      0.06235      0.05574      3.08687      2.50351      0.45402      0.38639      0.00000      0.00377      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.21615      0.13106      0.03533      0.06302      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.15454      0.13925      0.02102      0.01159      0.69443      7.77931      0.77573      7.40879      1.14626      8.55504      0.69443 
    1550      600    1.910e-04      9.46107      0.00447      0.02320      0.01196      0.00369      0.01656      0.06644      0.00656      0.00390      0.05016      0.03539      0.00210      0.00177      0.14259      0.15821      0.03694      0.02733      0.54955      0.46182      0.05055      0.07599      2.58962      2.99639      0.35587      0.46539      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.12193      0.13067      0.01334      0.04162      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.17625      0.11441      0.02701      0.01933      0.68006      8.13643      0.64457      7.63766      1.14335      8.78101      0.68006 
    1550      650    1.910e-04     10.10829      0.00315      0.04648      0.00246      0.00578      0.03647      0.06836      0.00389      0.00852      0.02336      0.02620      0.01478      0.00000      0.14057      0.25649      0.01110      0.00627      0.53635      0.58896      0.03903      0.09478      2.38940      3.45901      0.34626      0.60270      0.00000      0.00506      0.00000      0.00000      0.00000      0.00000      0.00000      0.00640      0.04406      0.18820      0.01468      0.00567      0.00000      0.00233      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.11087      0.17346      0.01856      0.01780      0.81084      8.71036      0.58709      8.09877      1.19868      9.29745      0.81084 
    1550      700    1.910e-04     10.80318      0.00721      0.03431      0.00000      0.00191      0.02424      0.12366      0.00632      0.01471      0.01601      0.01328      0.01027      0.00000      0.20000      0.21033      0.03316      0.05212      0.57772      0.63577      0.09496      0.10955      2.19915      3.68890      0.41508      0.64729      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.13823      0.15778      0.00250      0.04373      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.09322      0.23095      0.04023      0.02688      0.95368      9.11598      0.73352      8.35080      1.49870      9.84950      0.95368 
    1550      750    1.910e-04     11.43194      0.02031      0.02509      0.00115      0.00000      0.02004      0.08841      0.00626      0.00426      0.00180      0.03752      0.00000      0.00307      0.12841      0.21923      0.00322      0.00810      0.51728      0.69609      0.14048      0.10457      2.16873      4.46734      0.37376      0.66143      0.00000      0.00000      0.00000      0.00000      0.00000      0.00212      0.00000      0.00000      0.07621      0.15817      0.00253      0.03047      0.00000      0.00000      0.00000      0.00000      0.00000      0.00179      0.00000      0.00000      0.09301      0.26505      0.01129      0.04697      1.04779      9.69655      0.68760      8.98661      1.39754     10.38415      1.04779 
    1550      800    1.910e-04     11.65326      0.00400      0.01188      0.00264      0.01694      0.02699      0.11200      0.00614      0.03345      0.03012      0.07498      0.00000      0.02130      0.15214      0.40137      0.03445      0.06325      0.30395      0.86337      0.04592      0.15068      1.53132      4.72242      0.35413      0.83464      0.00000      0.00988      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04284      0.19759      0.00253      0.03948      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.09105      0.24468      0.00088      0.04618      1.18007      9.79808      0.67511      8.82058      1.65261     10.47319      1.18007 
    1550      850    1.910e-04     12.22296      0.03112      0.04323      0.00150      0.01514      0.00000      0.13104      0.00000      0.01537      0.03851      0.10284      0.00080      0.00515      0.08399      0.44270      0.04695      0.05779      0.28330      0.86511      0.15145      0.22997      1.35705      5.20355      0.16873      0.98277      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04475      0.26264      0.02361      0.05137      0.00000      0.00000      0.00000      0.00000      0.00000      0.00285      0.00000      0.00000      0.07994      0.34404      0.00359      0.03161      1.12049     10.25806      0.84441      9.31665      1.78582     11.10247      1.12049 
    1550      900    1.910e-04     12.56510      0.00397      0.01152      0.00000      0.01879      0.01218      0.12549      0.00564      0.02479      0.02331      0.09917      0.00270      0.01419      0.14786      0.48446      0.01774      0.10875      0.40627      0.86689      0.04963      0.09907      1.26481      5.36187      0.22321      1.02616      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.06760      0.28394      0.00658      0.02743      0.00000      0.00111      0.00000      0.00000      0.00000      0.00210      0.00000      0.00000      0.05669      0.27614      0.00555      0.03269      1.40682     10.39846      0.75982      9.49538      1.66291     11.15829      1.40682 
    1550      950    1.910e-04     12.50516      0.00536      0.01625      0.00000      0.00452      0.02066      0.09933      0.00035      0.02667      0.05803      0.08177      0.00000      0.01462      0.09549      0.54192      0.01827      0.12118      0.23618      0.82710      0.11105      0.17790      1.28753      5.30106      0.28490      1.07545      0.00000      0.00194      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.08793      0.19598      0.01565      0.05423      0.00000      0.00000      0.00000      0.00000      0.00000      0.01303      0.00000      0.00000      0.07944      0.26629      0.01840      0.05584      1.31081     10.40560      0.78875      9.21530      1.97905     11.19435      1.31081 
    1550     1000    1.910e-04     12.49220      0.00000      0.05033      0.00112      0.00578      0.01273      0.11812      0.00071      0.03567      0.01524      0.17292      0.01044      0.03304      0.10204      0.50830      0.02020      0.17045      0.25097      0.84489      0.03177      0.17036      1.03218      5.41919      0.15946      1.05898      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05008      0.22857      0.00209      0.02228      0.00000      0.00000      0.00000      0.01094      0.00000      0.00000      0.00000      0.00000      0.06108      0.34900      0.00989      0.05913      1.47424     10.22490      0.79306      9.21564      1.80232     11.01796      1.47424 
    1550     1050    1.910e-04     12.39901      0.01881      0.03434      0.00000      0.00172      0.04140      0.12258      0.00002      0.05592      0.01123      0.11180      0.00564      0.03398      0.13190      0.87712      0.02920      0.16770      0.29427      0.88144      0.04186      0.12487      0.82607      5.43777      0.16266      0.99108      0.00000      0.00000      0.00000      0.00000      0.00000      0.00594      0.00000      0.00000      0.05123      0.14390      0.00000      0.06370      0.00000      0.01460      0.00000      0.00000      0.00000      0.00002      0.00000      0.00000      0.01673      0.27271      0.00465      0.07797      1.34418     10.40338      0.65145      9.29385      1.76098     11.05483      1.34418 
    1550     1100    1.910e-04     12.45557      0.02512      0.03373      0.00181      0.00206      0.00444      0.14379      0.00684      0.01949      0.02280      0.27176      0.00001      0.01426      0.09815      1.09191      0.00686      0.11544      0.22351      0.85409      0.03265      0.14628      0.82041      5.28669      0.18477      0.99785      0.00000      0.00000      0.00000      0.00000      0.00000      0.00397      0.00000      0.00000      0.01039      0.17729      0.02293      0.03720      0.00000      0.00155      0.00000      0.00118      0.00000      0.00000      0.00000      0.00000      0.05019      0.30795      0.00231      0.03652      1.39938     10.40472      0.65148      9.42774      1.62846     11.05620      1.39938 
    1550     1150    1.910e-04     11.89204      0.00297      0.03739      0.00000      0.00457      0.00767      0.15205      0.00238      0.02517      0.00752      0.21317      0.00266      0.03949      0.14637      1.27453      0.01656      0.21053      0.18520      1.11281      0.03758      0.14356      0.71359      4.90878      0.10530      0.83389      0.00000      0.00227      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00423      0.15621      0.00182      0.02032      0.00000      0.00000      0.00000      0.00000      0.00000      0.01456      0.00000      0.00078      0.01345      0.25024      0.00119      0.05082      1.19239     10.18375      0.51589      9.20301      1.49664     10.69964      1.19239 
    1550     1200    1.910e-04     11.24087      0.00509      0.07026      0.00000      0.00098      0.01630      0.12959      0.00223      0.04776      0.01336      0.24554      0.00442      0.06710      0.18139      1.40281      0.04834      0.22536      0.15511      0.77160      0.02651      0.09391      0.62252      4.43061      0.08953      0.76639      0.00000      0.00191      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01741      0.12041      0.00001      0.00608      0.00000      0.00133      0.00000      0.00000      0.00000      0.00000      0.00000      0.00184      0.00307      0.33369      0.00200      0.05168      1.28471      9.41673      0.53943      8.52201      1.43415      9.95616      1.28471 
    1550     1250    1.910e-04     11.38390      0.00259      0.09639      0.00003      0.00088      0.04091      0.22347      0.01394      0.05454      0.07374      0.43643      0.00177      0.03739      0.10540      1.92086      0.01972      0.31693      0.10974      0.69864      0.02469      0.08776      0.47899      3.82503      0.12587      0.84364      0.00000      0.00000      0.00000      0.00000      0.00000      0.00240      0.00000      0.00370      0.00978      0.18166      0.00058      0.05412      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03427      0.26174      0.01785      0.03444      1.24403      9.53934      0.60053      8.50203      1.63784     10.13987      1.24403 
    1550     1300    1.910e-04     10.26039      0.00353      0.07692      0.00000      0.02165      0.01090      0.32707      0.00161      0.03359      0.05588      0.45023      0.01996      0.11404      0.25902      1.98289      0.03121      0.35267      0.09070      0.60749      0.01580      0.08328      0.36339      3.13262      0.09238      0.58125      0.00000      0.00000      0.00000      0.00000      0.00000      0.00645      0.00000      0.00000      0.00634      0.16529      0.00000      0.00581      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00065      0.02901      0.23526      0.00207      0.05361      1.04782      8.70808      0.50449      7.80299      1.40958      9.21257      1.04782 
    1550     1350    1.910e-04      8.39286      0.01630      0.07658      0.00159      0.05872      0.01613      0.29661      0.00000      0.04814      0.05302      0.56664      0.01841      0.12443      0.22207      2.16242      0.05157      0.50673      0.01809      0.27782      0.02285      0.03252      0.22354      1.70691      0.03774      0.39321      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00252      0.14263      0.00800      0.02665      0.00000      0.00287      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03490      0.16713      0.00001      0.03490      1.04124      6.93203      0.41960      5.98618      1.36544      7.35162      1.04124 
    1550     1367    1.910e-04      7.96732      0.02462      0.07155      0.00407      0.00888      0.01874      0.22259      0.00000      0.05486      0.05206      0.64128      0.00345      0.13235      0.18534      2.14957      0.03441      0.49020      0.06550      0.20072      0.01535      0.01419      0.09084      1.73776      0.05117      0.36709      0.00000      0.00043      0.00000      0.00000      0.00000      0.01749      0.00000      0.00000      0.00407      0.10273      0.00000      0.02117      0.00181      0.00000      0.00000      0.00000      0.00048      0.00000      0.00000      0.00000      0.02470      0.14139      0.00236      0.02265      0.99147      6.63657      0.33928      5.75368      1.22217      6.97585      0.99147 
    1550     1383    1.910e-04      7.56435      0.03074      0.10109      0.00139      0.01489      0.02128      0.23130      0.00266      0.05738      0.08515      0.69736      0.00945      0.10838      0.18229      2.25370      0.04598      0.51066      0.00941      0.12962      0.00000      0.02812      0.12704      1.52915      0.03998      0.24756      0.00000      0.00000      0.00000      0.00000      0.00000      0.02294      0.00000      0.00000      0.00327      0.10776      0.00328      0.00907      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02554      0.15873      0.00504      0.02100      0.74314      6.46456      0.35665      5.71636      1.10485      6.82120      0.74314 
    1550     1400    1.910e-04      6.40908      0.00883      0.08475      0.00000      0.01736      0.02004      0.20463      0.00981      0.04866      0.04332      0.69371      0.01283      0.10823      0.25666      1.86666      0.05666      0.26042      0.01640      0.07986      0.00000      0.00707      0.15785      1.28670      0.03496      0.28012      0.00000      0.00000      0.00000      0.00000      0.00000      0.00291      0.00000      0.00000      0.00000      0.10094      0.00000      0.00519      0.00000      0.00003      0.00000      0.00000      0.00000      0.00519      0.00000      0.00000      0.01340      0.08274      0.00000      0.02922      0.61394      5.55552      0.23962      4.92463      0.87052      5.79514      0.61394 
    1550     1450    1.910e-04      4.57518      0.00839      0.05438      0.00102      0.00189      0.02345      0.24091      0.00171      0.05120      0.04806      0.15312      0.01679      0.06236      0.11625      1.01267      0.01158      0.29361      0.01592      0.13075      0.00206      0.02542      0.05713      1.25352      0.00862      0.25188      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00319      0.06550      0.00000      0.00310      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01317      0.03479      0.00000      0.00888      0.60385      3.84270      0.12863      3.23121      0.74012      3.97133      0.60385 
    1550     1465    1.910e-04      7.93315      0.01665      0.05981      0.00210      0.02468      0.00526      0.24692      0.00000      0.04089      0.05464      0.22993      0.01002      0.10224      0.19467      1.89292      0.06004      0.36024      0.01490      0.20274      0.02337      0.07394      0.14394      1.82616      0.02047      0.43258      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00096      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00398      0.00000      0.00004      1.88909      6.03908      0.00498      4.89345      1.15061      6.04406      1.88909 
    1600        1    1.420e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1600       50    1.420e-04      0.45239      0.00000      0.00000      0.00000      0.00000      0.00141      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00297      0.00000      0.00000      0.00000      0.01458      0.00000      0.00308      0.00000      0.30354      0.01008      0.01592      0.00179      0.00648      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.06514      0.00000      0.01168      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00745      0.00000      0.00456      0.00000      0.00372      0.35336      0.09532      0.41164      0.03704      0.44867      0.00372 
    1600      100    1.420e-04      1.39811      0.00000      0.00000      0.00000      0.00000      0.01084      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02295      0.00000      0.00853      0.00000      0.13877      0.00000      0.00644      0.00000      0.84673      0.00000      0.07726      0.00959      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.20748      0.00000      0.01041      0.00000      0.00173      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03520      0.00000      0.00470      0.00000      0.01748      1.12111      0.25952      1.26370      0.11693      1.38064      0.01748 
    1600      150    1.420e-04      2.19989      0.00375      0.00000      0.00000      0.00000      0.02818      0.00000      0.01161      0.00000      0.00922      0.00000      0.00000      0.00000      0.02658      0.00000      0.00621      0.00000      0.26872      0.00297      0.06506      0.00000      1.15917      0.01336      0.14636      0.00000      0.00185      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.29436      0.00000      0.02285      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.06763      0.00000      0.00402      0.01111      0.05687      1.74120      0.40183      1.87580      0.26722      2.14302      0.05687 
    1600      200    1.420e-04      3.25336      0.00305      0.00000      0.00000      0.00000      0.01935      0.00000      0.01202      0.00000      0.00000      0.00000      0.00000      0.00000      0.09210      0.00000      0.00138      0.00000      0.24968      0.01989      0.03730      0.00109      1.89545      0.03035      0.18335      0.00197      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.36213      0.00347      0.09147      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.14467      0.00000      0.00226      0.00879      0.09360      2.54698      0.61278      2.82013      0.33963      3.15976      0.09360 
    1600      250    1.420e-04      4.05591      0.02708      0.00000      0.00911      0.00074      0.02896      0.00166      0.00297      0.00000      0.01281      0.00000      0.00000      0.00000      0.05802      0.00000      0.00596      0.00419      0.42784      0.02471      0.07461      0.00184      2.14397      0.11448      0.30985      0.01586      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.35579      0.00913      0.02678      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.16909      0.03574      0.01598      0.00000      0.17872      3.26468      0.61251      3.40928      0.46790      3.87718      0.17872 
    1600      300    1.420e-04      5.03211      0.02087      0.00064      0.00081      0.00000      0.00810      0.02578      0.00728      0.00000      0.00627      0.00000      0.00000      0.00000      0.07112      0.00088      0.00443      0.00000      0.50848      0.07321      0.01642      0.00391      2.69267      0.27701      0.40668      0.04455      0.00000      0.00000      0.00000      0.00266      0.00000      0.00000      0.00000      0.00000      0.47401      0.02659      0.02472      0.00152      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.12653      0.00760      0.01162      0.00131      0.18645      4.16910      0.67656      4.31975      0.52592      4.84566      0.18645 
    1600      350    1.420e-04      5.69994      0.01098      0.00236      0.00230      0.00000      0.05092      0.01862      0.00215      0.00000      0.00459      0.00000      0.00000      0.00000      0.09916      0.00183      0.00955      0.00001      0.48489      0.11552      0.07088      0.03729      2.79852      0.54341      0.42813      0.08625      0.00000      0.00185      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.24712      0.05862      0.03966      0.01122      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.11119      0.00924      0.02382      0.00000      0.42987      4.76736      0.50270      4.55881      0.71126      5.27007      0.42987 
    1600      400    1.420e-04      6.38172      0.02381      0.00261      0.00089      0.00000      0.05579      0.02423      0.00141      0.00371      0.00918      0.00123      0.00000      0.00000      0.05933      0.01263      0.00211      0.01405      0.79919      0.22658      0.12880      0.02619      2.75102      0.69394      0.42359      0.14679      0.00000      0.00370      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.29859      0.10176      0.04593      0.00926      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.18252      0.04431      0.01231      0.00149      0.27478      5.40708      0.69986      5.29043      0.81651      6.10694      0.27478 
    1600      450    1.420e-04      7.38200      0.02711      0.00560      0.00126      0.00115      0.02902      0.01424      0.00200      0.00000      0.00726      0.00000      0.00167      0.00000      0.09917      0.04247      0.02852      0.00587      0.63827      0.33365      0.12796      0.05089      3.05086      1.24671      0.41598      0.18775      0.00000      0.00000      0.00030      0.00000      0.00000      0.00253      0.00000      0.00000      0.23467      0.11957      0.05787      0.01138      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.12354      0.05688      0.01255      0.00420      0.44112      6.31740      0.62348      6.03154      0.90934      6.94088      0.44112 
    1600      500    1.420e-04      7.67476      0.03717      0.01197      0.00132      0.00399      0.02442      0.05988      0.00705      0.00550      0.01557      0.00010      0.00000      0.00000      0.07241      0.04301      0.01114      0.00163      0.55927      0.36970      0.13678      0.09653      2.56002      1.72277      0.44336      0.22095      0.00000      0.00351      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.19257      0.12691      0.01887      0.03929      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.15752      0.12757      0.03902      0.03263      0.53232      6.40453      0.73790      6.08437      1.05807      7.14244      0.53232 
    1600      550    1.420e-04      8.65364      0.00207      0.03223      0.00202      0.00000      0.02610      0.04280      0.00230      0.02242      0.00571      0.00313      0.00071      0.00000      0.10781      0.04154      0.02455      0.00406      0.55124      0.37128      0.05749      0.06428      3.02332      2.21440      0.39839      0.27935      0.00000      0.00000      0.00000      0.00000      0.00000      0.01596      0.00000      0.00000      0.13573      0.20082      0.05791      0.06417      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.06998      0.15247      0.04391      0.00542      0.63007      7.27721      0.74637      6.99659      1.02698      8.02358      0.63007 
    1600      600    1.420e-04      9.77895      0.01587      0.01609      0.00096      0.00221      0.01873      0.05776      0.00430      0.01127      0.01304      0.03272      0.02018      0.00097      0.14644      0.15162      0.00947      0.01444      0.69153      0.52935      0.06586      0.07509      2.66411      2.90554      0.46797      0.47922      0.00000      0.00000      0.00000      0.00315      0.00000      0.00219      0.00000      0.00185      0.12377      0.18329      0.06597      0.02266      0.00064      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.16378      0.12985      0.02214      0.01495      0.64998      8.39473      0.73424      7.84632      1.28265      9.12897      0.64998 
    1600      650    1.420e-04      9.93898      0.00000      0.05424      0.00182      0.00125      0.03363      0.12685      0.00471      0.02065      0.05251      0.00953      0.00674      0.00000      0.10249      0.19375      0.02663      0.00633      0.44513      0.53043      0.08349      0.13081      2.51380      3.20673      0.32599      0.50576      0.00000      0.00098      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.12037      0.20647      0.02309      0.02514      0.00085      0.00000      0.00000      0.00000      0.00000      0.00000      0.01018      0.00000      0.13216      0.17308      0.00871      0.02141      0.83331      8.38326      0.72241      7.90299      1.20268      9.10567      0.83331 
    1600      700    1.420e-04     10.89207      0.00511      0.02905      0.00000      0.01706      0.01891      0.06706      0.00000      0.01238      0.02409      0.05173      0.00523      0.00287      0.11837      0.19795      0.01851      0.02446      0.56454      0.84201      0.07186      0.10013      2.36664      3.64821      0.43057      0.80239      0.00000      0.00145      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.08087      0.16337      0.01009      0.02501      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.05608      0.24021      0.00898      0.05841      0.82848      9.41913      0.64445      8.47563      1.58796     10.06359      0.82848 
    1600      750    1.420e-04     10.51898      0.01141      0.04357      0.00310      0.01030      0.01169      0.06587      0.00242      0.01175      0.01559      0.01968      0.00000      0.00920      0.17648      0.22572      0.01441      0.04845      0.58196      0.69104      0.05727      0.13095      1.94881      3.78919      0.35669      0.70576      0.00000      0.00000      0.00000      0.00000      0.00000      0.00116      0.00000      0.00000      0.06406      0.18012      0.00579      0.05795      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.13212      0.22457      0.01348      0.03320      0.87524      8.93131      0.71244      8.18303      1.46072      9.64375      0.87524 
    1600      800    1.420e-04     11.82824      0.02203      0.04640      0.00000      0.00269      0.03173      0.10411      0.00338      0.02406      0.01755      0.02069      0.01462      0.00708      0.14863      0.29210      0.00230      0.04554      0.27037      0.97170      0.12496      0.20301      1.87476      4.71094      0.35691      0.76520      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00234      0.05359      0.20839      0.01604      0.03085      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.07291      0.20062      0.00790      0.02546      1.14938     10.06076      0.61810      9.04651      1.63235     10.67886      1.14938 
    1600      850    1.420e-04     11.33210      0.00000      0.03668      0.00531      0.00645      0.00826      0.15139      0.00152      0.01152      0.02824      0.02637      0.00415      0.01513      0.03560      0.29875      0.03935      0.08941      0.33489      0.70649      0.08702      0.22516      1.58693      4.59866      0.39393      0.72411      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03603      0.23629      0.00339      0.03514      0.00000      0.00000      0.00000      0.00000      0.00897      0.00072      0.00000      0.00000      0.10095      0.27282      0.00521      0.01467      1.20262      9.41529      0.71419      8.46804      1.66144     10.12948      1.20262 
    1600      900    1.420e-04     11.58854      0.03327      0.01964      0.00000      0.01309      0.02056      0.12556      0.00137      0.05560      0.02339      0.07669      0.00858      0.00610      0.08565      0.39916      0.00753      0.08263      0.31472      1.09679      0.06289      0.12839      1.34416      4.70235      0.22816      0.77407      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.08184      0.21565      0.02111      0.02369      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.09226      0.27984      0.00320      0.01784      1.24275      9.61036      0.73543      8.91154      1.43425     10.34579      1.24275 
    1600      950    1.420e-04     12.51572      0.02372      0.00846      0.00139      0.00014      0.00753      0.13798      0.00059      0.01501      0.01565      0.04662      0.00343      0.00625      0.11291      0.58131      0.00741      0.12855      0.33955      0.94859      0.06690      0.16497      1.54879      4.96296      0.32391      1.05301      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04273      0.16959      0.02253      0.01908      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.12010      0.23391      0.00556      0.08958      1.30704     10.50560      0.70307      9.30037      1.90830     11.20867      1.30704 
    1600     1000    1.420e-04     12.38520      0.00408      0.03405      0.00204      0.01708      0.01621      0.21658      0.02183      0.03229      0.01668      0.08928      0.00000      0.01105      0.11011      0.60810      0.01554      0.14065      0.23851      1.05324      0.03317      0.21777      1.07115      5.20579      0.18888      1.02445      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03878      0.22599      0.00714      0.03429      0.00000      0.00000      0.00000      0.00000      0.00000      0.01097      0.00005      0.00195      0.03219      0.29573      0.00832      0.04647      1.31477     10.36854      0.70188      9.26744      1.80299     11.07043      1.31477 
    1600     1050    1.420e-04     12.21393      0.00320      0.05349      0.01323      0.00114      0.02179      0.14581      0.00000      0.02344      0.04440      0.10207      0.00006      0.02276      0.04975      0.73845      0.00688      0.09917      0.31225      0.83874      0.01849      0.17602      1.06091      5.39494      0.16635      0.93287      0.00000      0.00000      0.00000      0.00167      0.00000      0.00000      0.00000      0.00000      0.01863      0.19819      0.01354      0.02390      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01300      0.43701      0.00161      0.07240      1.20778     10.22618      0.77997      9.43262      1.57353     11.00615      1.20778 
    1600     1100    1.420e-04     13.10971      0.00000      0.03636      0.00000      0.01143      0.01138      0.13934      0.00627      0.01354      0.00652      0.15865      0.00268      0.04572      0.13631      0.80476      0.02027      0.13117      0.24469      0.99585      0.05093      0.22424      0.77952      5.95295      0.15323      1.09167      0.00000      0.00000      0.00000      0.00000      0.00000      0.01404      0.00000      0.00000      0.01848      0.14976      0.00723      0.02638      0.00000      0.00000      0.00000      0.00000      0.00212      0.00000      0.00000      0.00090      0.03269      0.35319      0.02142      0.09570      1.37031     11.01749      0.72192      9.83661      1.90279     11.73941      1.37031 
    1600     1150    1.420e-04     12.99711      0.00162      0.03091      0.00000      0.00859      0.01765      0.16750      0.00716      0.01912      0.04692      0.12493      0.00066      0.03785      0.14823      1.01715      0.01548      0.20975      0.13194      1.16074      0.06051      0.18100      0.68229      5.43360      0.12848      0.99150      0.00000      0.00000      0.00000      0.00000      0.00242      0.00000      0.00000      0.00100      0.00982      0.20165      0.00936      0.05353      0.00000      0.00000      0.00000      0.00000      0.00000      0.00002      0.00000      0.00000      0.06800      0.35356      0.00776      0.05189      1.61452     10.62358      0.75900      9.59896      1.78362     11.38259      1.61452 
