# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   msbot   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
    1650     1400    1.060e-04      1.37176      0.00000      0.00029      0.00000      0.00503      0.00478      0.00412      0.01178      0.05349      0.00000      0.00412      0.00499      0.00388      0.07128      0.09615      0.07652      0.24623      0.00000      0.00000      0.00372      0.00000      0.12039      0.12909      0.09033      0.18909      0.00000      0.00000      0.00000      0.00259      0.00000      0.00257      0.00000      0.00378      0.00906      0.00717      0.01128      0.02901      0.00000      0.00000      0.00000      0.00000      0.00000      0.01178      0.00000      0.00000      0.02585      0.01431      0.01937      0.04601      0.07367      1.11528      0.18280      0.50097      0.79711      1.29808      0.07367 
    1650     1450    1.060e-04      0.59094      0.00000      0.00000      0.00000      0.00204      0.00043      0.00000      0.00000      0.02350      0.00000      0.00000      0.00214      0.00149      0.02110      0.04370      0.03453      0.13719      0.00000      0.00000      0.00000      0.00000      0.05065      0.02609      0.01982      0.07580      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00139      0.01974      0.00497      0.00997      0.02732      0.00000      0.00000      0.00000      0.00000      0.00000      0.00599      0.00725      0.00935      0.00339      0.00393      0.00904      0.02202      0.02811      0.43848      0.12436      0.17999      0.38285      0.56283      0.02811 
    1650     1467    1.060e-04      0.36644      0.00000      0.00000      0.00000      0.00000      0.00335      0.00717      0.00674      0.00436      0.00000      0.00000      0.00000      0.00310      0.00801      0.03448      0.01749      0.07343      0.00000      0.00000      0.00000      0.00000      0.00251      0.02446      0.02128      0.07930      0.00000      0.00000      0.00000      0.00306      0.00000      0.00000      0.00000      0.00000      0.00295      0.00022      0.00189      0.00647      0.00000      0.00000      0.00000      0.00000      0.00416      0.00000      0.00000      0.00000      0.00257      0.01050      0.00412      0.04047      0.00436      0.28568      0.07639      0.10038      0.26170      0.36207      0.00436 
    1650     1483    1.060e-04      0.56058      0.00000      0.00000      0.00453      0.00207      0.00000      0.01532      0.01531      0.02657      0.00000      0.00000      0.00000      0.00362      0.03051      0.04143      0.04126      0.10884      0.00000      0.00000      0.00000      0.00000      0.01383      0.01696      0.01622      0.09732      0.00000      0.00000      0.00000      0.00000      0.00009      0.00000      0.00000      0.00137      0.00193      0.00458      0.00199      0.02164      0.00190      0.00000      0.00000      0.00000      0.00000      0.00435      0.00269      0.00000      0.01027      0.02262      0.00245      0.01880      0.03213      0.43378      0.09468      0.16378      0.36467      0.52845      0.03213 
    1650     1500    1.060e-04      0.66599      0.00640      0.00000      0.00000      0.00520      0.00457      0.01667      0.01757      0.05646      0.00000      0.00253      0.00156      0.00908      0.01785      0.03514      0.04144      0.09395      0.00608      0.00000      0.00000      0.00000      0.01678      0.04373      0.02372      0.13569      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00288      0.01138      0.00318      0.02149      0.00000      0.00000      0.00000      0.00626      0.00000      0.00322      0.00000      0.00000      0.00393      0.00700      0.00915      0.03747      0.02561      0.53443      0.10595      0.17816      0.46222      0.64038      0.02561 
    1650     1550    1.060e-04      0.56772      0.00525      0.00008      0.00779      0.01558      0.00975      0.03659      0.02042      0.08077      0.00000      0.00235      0.00000      0.00105      0.00190      0.01514      0.00652      0.02552      0.00577      0.00304      0.00000      0.01195      0.03945      0.04980      0.01833      0.12276      0.00000      0.00000      0.00228      0.00000      0.00000      0.00397      0.00000      0.00000      0.00323      0.00560      0.00000      0.01346      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00120      0.00822      0.00000      0.02115      0.02884      0.47979      0.05909      0.19132      0.34757      0.53889      0.02884 
    1650     1565    1.060e-04      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1700        1    7.960e-05      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1700       50    7.960e-05      4.48254      0.01261      0.00000      0.00000      0.00000      0.01926      0.00289      0.00548      0.00000      0.00499      0.00000      0.00000      0.00000      0.03629      0.00000      0.00623      0.00000      0.19581      0.00604      0.04447      0.00000      2.12334      0.05827      0.38649      0.00482      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.30707      0.01367      0.04629      0.00158      0.00191      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.31779      0.00955      0.04837      0.00000      0.82932      2.90699      0.74622      3.10948      0.54373      3.65321      0.82932 
    1700      100    7.960e-05      9.38443      0.00000      0.00000      0.00723      0.00000      0.03282      0.00000      0.00516      0.00000      0.00896      0.00000      0.01279      0.00000      0.15890      0.00000      0.02760      0.00000      0.33376      0.00481      0.10415      0.00000      4.08319      0.05696      0.83820      0.01127      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.51487      0.00000      0.07280      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.61805      0.01610      0.11100      0.00000      2.36580      5.68581      1.33282      5.82842      1.19021      7.01863      2.36580 
    1700      150    7.960e-05     11.06800      0.00913      0.00000      0.00306      0.00000      0.02655      0.00000      0.00878      0.00000      0.01257      0.00000      0.00000      0.00000      0.15978      0.00364      0.03490      0.00000      0.34644      0.00000      0.09933      0.00000      4.36444      0.04568      1.17621      0.01284      0.00000      0.00000      0.00000      0.00000      0.00268      0.00000      0.00000      0.00000      0.55744      0.00483      0.15556      0.00000      0.00179      0.00000      0.00000      0.00000      0.00000      0.00000      0.00143      0.00000      0.65461      0.00856      0.19217      0.00147      3.18411      6.30334      1.58055      6.19813      1.68576      7.88390      3.18411 
    1700      200    7.960e-05     11.63127      0.00591      0.00000      0.00058      0.00000      0.07562      0.00000      0.00946      0.00000      0.01271      0.00000      0.00000      0.00000      0.16899      0.00588      0.02337      0.00000      0.30708      0.00861      0.13676      0.00165      4.17144      0.02395      1.49093      0.00774      0.00000      0.00000      0.00408      0.00000      0.00557      0.00000      0.00000      0.00000      0.45340      0.00000      0.17249      0.00000      0.00167      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.69969      0.01222      0.18966      0.00410      3.63771      6.45068      1.54288      5.95273      2.04083      7.99356      3.63771 
    1700      250    7.960e-05     11.30269      0.00917      0.00000      0.00191      0.00000      0.04381      0.00000      0.00971      0.00000      0.00533      0.00428      0.00494      0.00000      0.13157      0.00000      0.06972      0.00000      0.32566      0.00482      0.12748      0.00191      4.23432      0.04917      1.59338      0.02744      0.00503      0.00000      0.00139      0.00000      0.00053      0.00000      0.00000      0.00000      0.36180      0.00000      0.17352      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.57444      0.01211      0.19260      0.00000      3.33663      6.64463      1.32142      5.76204      2.20401      7.96605      3.33663 
    1700      300    7.960e-05     11.32523      0.00000      0.00000      0.00293      0.00000      0.03381      0.00429      0.02812      0.00227      0.00650      0.00000      0.00357      0.00000      0.11911      0.00212      0.08078      0.00391      0.25173      0.02379      0.14458      0.00527      4.05150      0.06328      1.68944      0.06205      0.00000      0.00000      0.00000      0.00000      0.00571      0.00000      0.00000      0.00000      0.37652      0.00764      0.12618      0.00466      0.00168      0.00000      0.00253      0.00000      0.00227      0.00000      0.00000      0.00000      0.63922      0.00000      0.25251      0.00858      3.31868      6.57904      1.42751      5.58919      2.41736      8.00655      3.31868 
    1700      350    7.960e-05     10.74695      0.00974      0.00000      0.00000      0.00000      0.03328      0.00000      0.02576      0.00000      0.00000      0.00000      0.01021      0.00000      0.14157      0.00178      0.06165      0.00455      0.33273      0.00682      0.12164      0.01091      3.89244      0.06324      1.77442      0.09822      0.00000      0.00000      0.00000      0.00000      0.00267      0.00000      0.00000      0.00000      0.35407      0.00807      0.17283      0.01146      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00184      0.00000      0.52102      0.01334      0.27279      0.00994      2.78993      6.58898      1.36804      5.38078      2.57623      7.95702      2.78993 
    1700      400    7.960e-05     10.10992      0.00742      0.00214      0.00000      0.00000      0.00868      0.00000      0.01326      0.00000      0.00776      0.00000      0.00177      0.00013      0.10030      0.00000      0.07673      0.00760      0.31272      0.00669      0.14755      0.01260      3.56499      0.11452      2.01020      0.14919      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.35213      0.01153      0.13831      0.01551      0.00221      0.00000      0.00082      0.00000      0.00000      0.00000      0.00000      0.00000      0.48034      0.02169      0.29133      0.03216      2.21965      6.54426      1.34601      4.99311      2.89716      7.89027      2.21965 
    1700      450    7.960e-05      9.40710      0.00000      0.00000      0.00209      0.00000      0.02195      0.00379      0.00532      0.00130      0.00000      0.00000      0.00393      0.00000      0.09244      0.00845      0.05336      0.01134      0.20295      0.01542      0.11006      0.00956      3.36843      0.15375      1.79679      0.24290      0.00000      0.00000      0.00000      0.00000      0.00439      0.00000      0.00000      0.00137      0.29826      0.01795      0.17328      0.02336      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00152      0.00000      0.43528      0.01837      0.25761      0.03700      2.03490      6.10383      1.26838      4.64142      2.73078      7.37220      2.03490 
    1700      500    7.960e-05      9.22485      0.00001      0.00000      0.00217      0.00000      0.01706      0.00000      0.02904      0.01138      0.00000      0.00510      0.00356      0.00000      0.11971      0.01499      0.08267      0.00929      0.21065      0.02411      0.14317      0.03170      2.89229      0.19825      2.04328      0.35588      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.27630      0.01485      0.17370      0.03468      0.00248      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.36673      0.04404      0.29421      0.03997      1.78355      6.19432      1.24698      4.18659      3.25471      7.44130      1.78355 
    1700      550    7.960e-05      8.68847      0.00000      0.00271      0.00000      0.00000      0.03065      0.00448      0.01096      0.01193      0.01096      0.00000      0.00000      0.00000      0.07377      0.00821      0.04065      0.01449      0.18476      0.02330      0.10407      0.03268      2.86299      0.27473      1.92326      0.43534      0.00000      0.00000      0.00000      0.00000      0.00000      0.00234      0.00000      0.00000      0.23557      0.04192      0.12614      0.03079      0.00000      0.00000      0.00189      0.00000      0.00000      0.00000      0.00000      0.00000      0.29778      0.06074      0.30633      0.06301      1.47203      6.04994      1.16650      4.11491      3.10153      7.21645      1.47203 
    1700      600    7.960e-05      8.12866      0.00001      0.00000      0.00292      0.00000      0.00892      0.00501      0.01674      0.01143      0.00000      0.00617      0.00000      0.00232      0.09533      0.00896      0.04979      0.01937      0.11314      0.02366      0.08197      0.02698      2.37896      0.32501      1.89244      0.50992      0.00000      0.00000      0.00000      0.00000      0.00443      0.00000      0.00000      0.00000      0.16828      0.05854      0.15569      0.04825      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00189      0.00000      0.38751      0.04121      0.22003      0.09437      1.36943      5.57903      1.18020      3.62513      3.13411      6.75923      1.36943 
    1700      650    7.960e-05      7.15044      0.00136      0.00000      0.00000      0.00389      0.00787      0.00000      0.02117      0.00363      0.00247      0.00000      0.00092      0.00000      0.07695      0.02480      0.06767      0.01706      0.12288      0.02226      0.10280      0.03973      1.97672      0.32948      1.63249      0.57744      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.20060      0.04100      0.12274      0.07049      0.00000      0.00000      0.00298      0.00000      0.00000      0.00000      0.00000      0.00000      0.25348      0.06184      0.23211      0.11341      1.02020      5.03159      1.09864      3.12171      3.00853      6.13024      1.02020 
    1700      700    7.960e-05      6.92725      0.00000      0.00000      0.00000      0.00503      0.01088      0.01528      0.00334      0.00762      0.00000      0.00000      0.00000      0.00358      0.09278      0.00446      0.06528      0.02307      0.08725      0.02452      0.04873      0.06128      1.82590      0.48880      1.45838      0.64605      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.12148      0.05672      0.13410      0.07170      0.00252      0.00000      0.00000      0.00000      0.00000      0.00000      0.00423      0.00000      0.24885      0.06074      0.19348      0.11380      1.04736      4.87226      1.00763      3.04020      2.83968      5.87989      1.04736 
    1700      750    7.960e-05      6.11413      0.00000      0.00000      0.00373      0.00000      0.00851      0.00695      0.00970      0.00388      0.00000      0.00466      0.00000      0.00000      0.05369      0.01408      0.05049      0.03941      0.03731      0.01753      0.08008      0.06264      1.35583      0.49692      1.42931      0.79025      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.13278      0.03233      0.13008      0.06443      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.19928      0.06915      0.12691      0.08731      0.80688      4.46499      0.84227      2.42903      2.87822      5.30725      0.80688 
    1700      800    7.960e-05      5.80882      0.00291      0.00000      0.00433      0.00000      0.01124      0.00229      0.00692      0.01328      0.00000      0.00000      0.00000      0.00000      0.06861      0.02245      0.06659      0.04307      0.06750      0.03136      0.02527      0.03443      1.24234      0.44832      1.17748      0.86241      0.00000      0.00000      0.00000      0.00196      0.00000      0.00000      0.00000      0.00000      0.09868      0.03155      0.07212      0.10036      0.00000      0.00183      0.00000      0.00000      0.00291      0.00000      0.00057      0.00255      0.17537      0.08412      0.16185      0.18019      0.76398      4.13080      0.91404      2.29146      2.75338      5.04484      0.76398 
    1700      850    7.960e-05      5.45801      0.00000      0.00086      0.00000      0.00368      0.01245      0.00342      0.00690      0.00468      0.00000      0.00000      0.00000      0.00332      0.04937      0.02644      0.04900      0.05860      0.05172      0.02604      0.05142      0.03861      1.18796      0.50850      1.11862      0.79735      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00026      0.07062      0.05446      0.11601      0.08722      0.00000      0.00000      0.00515      0.00000      0.00000      0.00000      0.00000      0.00000      0.07690      0.12044      0.10769      0.18044      0.63988      3.99893      0.81919      2.18919      2.62894      4.81812      0.63988 
    1700      900    7.960e-05      4.83066      0.00000      0.00883      0.00000      0.00122      0.00974      0.00624      0.00274      0.00880      0.00267      0.00434      0.00319      0.00000      0.05205      0.02422      0.06023      0.04691      0.04360      0.01467      0.04642      0.03068      0.89149      0.43117      0.99594      0.92925      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.08510      0.03278      0.08575      0.07168      0.00000      0.00000      0.00000      0.00190      0.00000      0.00000      0.00000      0.00000      0.08757      0.07668      0.12346      0.13607      0.51527      3.61440      0.70099      1.77116      2.54423      4.31539      0.51527 
    1700      950    7.960e-05      4.79590      0.00000      0.00000      0.00211      0.00612      0.00349      0.00443      0.00182      0.01735      0.00000      0.00000      0.00000      0.00098      0.05179      0.03898      0.05502      0.06053      0.06435      0.02824      0.03368      0.02757      0.88032      0.49288      0.93479      0.90658      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00280      0.08606      0.04332      0.04729      0.12517      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00159      0.00000      0.09208      0.05736      0.10237      0.18278      0.44406      3.61103      0.74081      1.84329      2.50855      4.35184      0.44406 
    1700     1000    7.960e-05      4.30263      0.00000      0.00000      0.00000      0.00000      0.01001      0.00779      0.00411      0.00553      0.01288      0.00341      0.00540      0.00028      0.07126      0.02868      0.07446      0.07557      0.05277      0.00339      0.02645      0.03345      0.64151      0.38585      0.76057      0.97849      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00195      0.03087      0.04741      0.06384      0.08763      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.07855      0.07604      0.06872      0.16851      0.49726      3.18185      0.62352      1.45041      2.35496      3.80537      0.49726 
    1700     1050    7.960e-05      3.85049      0.00000      0.00256      0.00147      0.00192      0.00557      0.00451      0.00634      0.01029      0.00756      0.00164      0.00000      0.00368      0.03312      0.04142      0.05631      0.06926      0.04160      0.01060      0.02508      0.02793      0.55288      0.35517      0.74759      0.91140      0.00000      0.00323      0.00000      0.00000      0.00000      0.00000      0.00115      0.00000      0.04786      0.03485      0.03912      0.09906      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00169      0.00000      0.05187      0.07024      0.06435      0.14038      0.37878      2.91790      0.55380      1.26466      2.20704      3.47170      0.37878 
    1700     1100    7.960e-05      3.57889      0.00000      0.00000      0.00000      0.00354      0.00220      0.00394      0.01688      0.00557      0.00216      0.00225      0.00139      0.00000      0.03271      0.04747      0.06525      0.08866      0.04462      0.01678      0.02512      0.01877      0.47443      0.39544      0.55094      0.96912      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02988      0.02789      0.05922      0.07202      0.00000      0.00000      0.00000      0.00295      0.00000      0.00000      0.00000      0.00000      0.04671      0.05139      0.04703      0.12204      0.35249      2.76726      0.45915      1.17790      2.04851      3.22641      0.35249 
    1700     1150    7.960e-05      3.26422      0.00147      0.00000      0.00000      0.00000      0.01007      0.01227      0.00071      0.03014      0.00000      0.00000      0.00260      0.00258      0.05847      0.04532      0.03423      0.10576      0.00782      0.00791      0.00545      0.02104      0.41333      0.38703      0.48168      0.86653      0.00000      0.00000      0.00294      0.00000      0.00000      0.00000      0.00000      0.00000      0.04340      0.02660      0.04449      0.05772      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03409      0.06257      0.07061      0.10553      0.32188      2.49440      0.44794      1.11035      1.83200      2.94235      0.32188 
    1700     1200    7.960e-05      3.27475      0.00252      0.00000      0.00626      0.00000      0.00920      0.00853      0.00309      0.01492      0.00000      0.00000      0.00000      0.00282      0.06243      0.06804      0.08793      0.13078      0.02716      0.00000      0.01351      0.01162      0.43346      0.38387      0.43291      0.83546      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01241      0.04048      0.01457      0.06891      0.00000      0.00000      0.00121      0.00203      0.00000      0.00000      0.00000      0.00000      0.04084      0.06772      0.03925      0.12807      0.32473      2.53451      0.41550      1.15667      1.79335      2.95001      0.32473 
    1700     1250    7.960e-05      2.96301      0.00000      0.00000      0.00000      0.00000      0.00226      0.00000      0.00324      0.02751      0.00000      0.00000      0.00218      0.00681      0.03888      0.06212      0.06859      0.15104      0.00000      0.00515      0.02425      0.01348      0.28504      0.33629      0.39962      0.79328      0.00000      0.00000      0.00000      0.00000      0.00363      0.00000      0.00000      0.00000      0.01423      0.01885      0.04191      0.08556      0.00000      0.00000      0.00000      0.00000      0.00383      0.00000      0.00000      0.00150      0.06035      0.04417      0.03546      0.13941      0.29435      2.21976      0.44891      0.87480      1.79386      2.66867      0.29435 
    1700     1300    7.960e-05      2.48870      0.00000      0.00000      0.00280      0.00391      0.00168      0.00835      0.00628      0.03152      0.00381      0.00357      0.00000      0.00056      0.05679      0.07535      0.07500      0.18938      0.00452      0.01018      0.01297      0.01598      0.21290      0.28350      0.28858      0.65777      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02550      0.01453      0.03345      0.05159      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02773      0.04650      0.04044      0.10976      0.19378      1.94543      0.34950      0.77491      1.52001      2.29492      0.19378 
    1700     1350    7.960e-05      2.16799      0.00086      0.00000      0.00000      0.00000      0.00059      0.00636      0.01155      0.03886      0.00000      0.00000      0.00288      0.00000      0.03976      0.06427      0.08363      0.22190      0.00000      0.00763      0.00000      0.01176      0.16088      0.22714      0.20976      0.63593      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00814      0.02076      0.01604      0.05955      0.00000      0.00000      0.00000      0.00166      0.00000      0.00190      0.00000      0.00141      0.02213      0.05000      0.02817      0.07250      0.16194      1.72376      0.28229      0.61042      1.39563      2.00605      0.16194 
    1700     1400    7.960e-05      1.72233      0.00000      0.00000      0.00000      0.00000      0.00832      0.00911      0.00319      0.02242      0.00000      0.00000      0.00698      0.00000      0.05145      0.09346      0.05101      0.24859      0.00000      0.00553      0.00540      0.00000      0.10294      0.19082      0.17030      0.39861      0.00000      0.00000      0.00000      0.00271      0.00000      0.00000      0.00000      0.00000      0.00512      0.01326      0.00188      0.04306      0.00000      0.00000      0.00000      0.00170      0.00000      0.00288      0.00000      0.00212      0.02319      0.03019      0.02448      0.08651      0.11712      1.36811      0.23711      0.53626      1.06895      1.60521      0.11712 
    1700     1450    7.960e-05      1.33027      0.00000      0.00208      0.00000      0.00205      0.00388      0.01905      0.02107      0.03399      0.00000      0.00000      0.00314      0.00053      0.04241      0.10886      0.04365      0.28333      0.00000      0.00000      0.00400      0.00234      0.05749      0.12727      0.10307      0.22597      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00240      0.00216      0.00496      0.01010      0.00930      0.03416      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00173      0.02512      0.02825      0.00778      0.05370      0.06642      1.08419      0.17966      0.42946      0.83438      1.26384      0.06642 
    1700     1500    7.960e-05      0.67186      0.00000      0.00000      0.00000      0.00000      0.00481      0.00112      0.00617      0.03499      0.00000      0.00000      0.00167      0.00915      0.02202      0.03111      0.05114      0.14790      0.00000      0.00000      0.00270      0.00000      0.01174      0.03088      0.01390      0.12871      0.00000      0.00000      0.00302      0.00190      0.00166      0.00247      0.00000      0.00287      0.01229      0.02476      0.00215      0.01649      0.00000      0.00000      0.00000      0.00000      0.00000      0.00799      0.00000      0.00191      0.01400      0.01439      0.01240      0.03181      0.02373      0.49802      0.15010      0.17925      0.46887      0.64812      0.02373 
    1700     1517    7.960e-05      0.39555      0.00000      0.00000      0.00000      0.00488      0.00329      0.00399      0.00242      0.01701      0.00000      0.00292      0.00000      0.00660      0.01039      0.02556      0.01834      0.10981      0.00000      0.00000      0.00000      0.00000      0.01165      0.00767      0.00792      0.06461      0.00000      0.00260      0.00154      0.00131      0.00000      0.00000      0.00221      0.00219      0.00000      0.00715      0.00000      0.01463      0.00000      0.00000      0.00000      0.00173      0.00000      0.00000      0.00238      0.00184      0.00480      0.01311      0.00000      0.03595      0.00705      0.29707      0.09143      0.09314      0.29536      0.38850      0.00705 
    1700     1533    7.960e-05      0.49768      0.00294      0.00000      0.00761      0.00131      0.00587      0.01850      0.00542      0.02861      0.00039      0.00000      0.00000      0.00301      0.01670      0.03589      0.02158      0.09347      0.00000      0.00000      0.00159      0.00059      0.01294      0.00194      0.01582      0.08190      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00028      0.00293      0.00716      0.00626      0.02738      0.00000      0.00321      0.00000      0.00000      0.00279      0.00000      0.00000      0.00175      0.00741      0.00469      0.00177      0.04195      0.03402      0.35609      0.10757      0.12335      0.34031      0.46366      0.03402 
    1700     1550    7.960e-05      0.67414      0.00336      0.00505      0.00159      0.00210      0.00476      0.00966      0.00544      0.05282      0.00030      0.00346      0.00061      0.00714      0.02687      0.03797      0.03945      0.11843      0.00000      0.00000      0.00195      0.00201      0.01710      0.02818      0.03729      0.12044      0.00000      0.00000      0.00000      0.00000      0.00000      0.00362      0.00000      0.00000      0.00623      0.01553      0.00925      0.01004      0.00268      0.00000      0.00000      0.00370      0.00000      0.00000      0.00000      0.00000      0.00000      0.02862      0.00184      0.03101      0.03564      0.52598      0.11253      0.19340      0.44511      0.63850      0.03564 
    1700     1600    7.960e-05      0.49268      0.00428      0.00747      0.00157      0.01318      0.01119      0.02462      0.01064      0.06804      0.00000      0.00000      0.00000      0.00168      0.00003      0.00893      0.00331      0.01678      0.00000      0.00304      0.00398      0.00401      0.01329      0.05949      0.03521      0.09777      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00773      0.01738      0.00418      0.01046      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02057      0.00504      0.02180      0.01700      0.38852      0.08716      0.17802      0.29766      0.47568      0.01700 
    1700     1615    7.960e-05      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1750        1    5.980e-05      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000 
    1750       50    5.980e-05      4.52421      0.00108      0.00000      0.00000      0.00000      0.01402      0.00000      0.00082      0.00000      0.00390      0.00000      0.00000      0.00000      0.07606      0.00000      0.01631      0.00000      0.18909      0.00000      0.04417      0.00000      2.20260      0.04967      0.34561      0.02948      0.00000      0.00000      0.00000      0.00000      0.00229      0.00000      0.00000      0.00000      0.30935      0.01042      0.05118      0.00525      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.42421      0.00000      0.06751      0.00282      0.67836      2.97281      0.87303      3.28268      0.56316      3.84584      0.67836 
    1750      100    5.980e-05      9.05588      0.01265      0.00000      0.00000      0.00000      0.05469      0.00000      0.00056      0.00000      0.00907      0.00000      0.00000      0.00000      0.14545      0.00230      0.02599      0.00000      0.32428      0.00000      0.09518      0.00419      3.73601      0.04044      0.85810      0.01308      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.50326      0.00562      0.11932      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.68193      0.00623      0.10420      0.00000      2.31331      5.32199      1.42058      5.52194      1.22063      6.74257      2.31331 
